newspaper_date,date,description,asset,registered,coupons_on,interest_suspended,issuer,price_low,price_high,original_text,url,comment,past_due
1862-02-06,1862-02-06,Richmond City Bonds,richmond,0,0,0,Richmond,98,98,Richmond City bonds — sales 98.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0394:article=pos=41,,0
1862-02-06,1862-02-06,gold,gold,0,0,0,Specie,1.23,1.28,"Gold — We quote buying and selling extremes at 23 to 28 cents premium, and silver 15 to 20.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0394:article=pos=41,,0
1862-02-06,1862-02-06,silver,silver,0,0,0,Specie,1.15,1.2,"Gold — We quote buying and selling extremes at 23 to 28 cents premium, and silver 15 to 20.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0394:article=pos=41,,0
1862-02-06,1862-02-06,Tennessee bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,"Tennessee State bonds--(Interest suspended,) last sales, 60.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0394:article=pos=41,,0
1862-02-06,1862-02-06,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,86,86,"Virginia 6 per cent. Registered Bonds, sales at 56.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0394:article=pos=41,OCR error?,0
1862-02-13,1862-02-13,gold,gold,0,0,0,Specie,1.23,1.28,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0400:article=pos=29,,0
1862-02-13,1862-02-13,silver,silver,0,0,0,Specie,1.15,1.2,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0400:article=pos=29,,0
1862-02-17,1862-02-17,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,100,100,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,100.5,100.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,98,98,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,Richmond City Bonds,richmond,0,0,0,Richmond,98,98,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,gold,gold,0,0,0,Specie,1.35,1.4,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=48,,0
1862-02-17,1862-02-17,silver,silver,0,0,0,Specie,1.25,1.3,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=48,,0
1862-02-17,1862-02-17,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-17,1862-02-17,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,86,86,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0403:article=pos=49,,0
1862-02-26,1862-02-26,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,100,100,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,100.5,100.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,,,North Carolina State bonds — sales 37½,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,OCR error,0
1862-02-26,1862-02-26,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,Richmond City Bonds,richmond,0,0,0,Richmond,98,98,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,gold,gold,0,0,0,Specie,1.405,1.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,silver,silver,0,0,0,Specie,1.35,1.4,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-26,1862-02-26,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,86,86,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0411:article=pos=53,,0
1862-02-27,1862-02-27,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,99,99,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,99,99,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-02-27,1862-02-27,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,100,100,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,,,"Confederate States Bonds--$5,000,000--sales at $90.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,OCR error,0
1862-02-27,1862-02-27,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,,,North Carolina State bonds — sales 53 ½,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,OCR error,0
1862-02-27,1862-02-27,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,89.5,89.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-02-27,1862-02-27,Petersburg City Bonds,petersburg,0,0,0,Petersburg,99,99,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Petersburg City Bonds,petersburg,0,0,0,Petersburg,99.5,99.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-02-27,1862-02-27,Richmond City Bonds,richmond,0,0,0,Richmond,100,100,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Richmond City Bonds,richmond,0,0,0,Richmond,100,100,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-02-27,1862-02-27,gold,gold,0,0,0,Specie,1.4,1.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,silver,silver,0,0,0,Specie,1.3,1.45,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,,0
1862-02-27,1862-02-27,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-02-27,1862-02-27,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,,,"Virginia 6 per cent. Registered Bonds, sales at $8.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36,OCR error; ignored.,0
1862-02-27,1862-02-27,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,91,91,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-03-03,1862-03-03,gold,gold,0,0,0,Specie,1.4,1.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-03-03,1862-03-03,silver,silver,0,0,0,Specie,1.3,1.45,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40,,0
1862-03-05,1862-03-05,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,97,97,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-03-05,1862-03-05,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,99,99,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-03-05,1862-03-05,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,95,95,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-03-05,1862-03-05,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-03-05,1862-03-05,Richmond City Bonds,richmond,0,0,0,Richmond,100.5,100.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-03-05,1862-03-05,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,"Tennessee State bonds--(interest suspended,) last sales, 80.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,I think this is an OCR error that confuses 6 with 8.,0
1862-03-05,1862-03-05,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,97.5,97.5,"Virginia 6 per cent. Registered Bond, sales at 27½.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,OCR error; guess that the 2 was a 9.,0
1862-03-06,1862-03-06,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,98,98,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,99,99,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,89.5,89.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,Richmond City Bonds,richmond,0,0,0,Richmond,100.5,100.5,Richmond City bonds — sales 100½.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,gold and silver,specie,0,0,0,Specie,1.44,1.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,60,60,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-06,1862-03-06,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51,,0
1862-03-11,1862-03-11,gold and silver,specie,0,0,0,Specie,1.45,1.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35,,0
1862-04-04,1862-04-04,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,,,"Confederate States bonds--$100,000,000 issue — sales $4.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,Confederate States Bonds (5 mn),confederate_15mn,0,0,0,Confederacy,98.5,98.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,97.5,97.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92.5,92.5,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,Richmond City Bonds,richmond,0,0,0,Richmond,102,102,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,gold and silver,specie,0,0,0,Specie,1.6,1.75,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,,,"Tennessee State bonds--(Interest suspended,) last sales, $5.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,,0
1862-04-04,1862-04-04,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,,,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61,OCR error; ignored.,0
1862-04-10,1862-04-10,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,97,97,"Confederate States bonds--$100,000,000 issue — sales 97.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,Confederate States Bonds,confederate_15mn,0,0,0,Confederacy,98.5,98.5,Confederate States Bonds — sales at $98½,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,107.5,107.5,North Carolina State bonds — sales 107½,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,Petersburg City Bonds,petersburg,0,0,0,Petersburg,99,99,Petersburg City Bonds — sales 99.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,Richmond City Bonds,richmond,0,0,0,Richmond,100,100,Richmond City bonds — sales 100 and int.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,gold and silver,specie,0,0,0,Specie,1.6,1.75,Specie — We quote gold and silver at 60 to 75 per cent. premium. Very little doing.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,85,85,"Tennessee. State bonds--(interest suspended,) last sales, 85.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-10,1862-04-10,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,96,96,"Virginia 6 per cent. Registered Bonds, sales at 96.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49,,0
1862-04-24,1862-04-24,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,97,97,"Confederate States bonds--$100,000,000 issue — sales 97.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,Confederate States Bonds,confederate_15mn,0,0,0,Confederacy,98.5,98.5,Confederate States Bonds — sales at $98½.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,103.5,103.5,North Carolina State bonds — sales 103½,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,Petersburg City Bonds,petersburg,0,0,0,Petersburg,90,90,Petersburg Citjy Bonds — sales 90.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,Richmond City Bonds,richmond,0,0,0,Richmond,100,100,Richmond City bonds — sales 100 and int.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,gold and silver,specie,0,0,0,Specie,1.75,1.8,Specie.--We quote gold and silver at 75 to 80 per cent. premiam. Very little doing.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,90,90,"Tennessee State bonds--(interest suspended,) last sales, 90.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-04-24,1862-04-24,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,96,96,"Virginia 6 per cent. Reglatered Bonds, sales at 96.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40,,0
1862-05-08,1862-05-08,Confederate States Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,95,95,"Confederate States bonds--$100,000,000 issue — sales 95.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Confederate States Bonds,confederate_15mn,0,0,0,Confederacy,98.5,98.5,Confederate States Bonds — sales at $98½.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,North Carolina State Bonds,north_carolina_6_old,0,0,0,North Carolina,110,110,North Carolina State bonds — held at 110.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Petersburg City Bonds,petersburg,0,0,0,Petersburg,92,92,Petersburg City Bonds — last sales 92.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Richmond City Bonds,richmond,0,0,0,Richmond,105,105,Richmond City bonds — last sales 105 and int.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Gold,gold,0,0,0,Specie,1.9,2,Specie — We quote gold at 90 to 100 per cent. premium; stiver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Silver,silver,0,0,0,Specie,1.7,1.75,Specie — We quote gold at 90 to 100 per cent. premium; stiver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Tennessee State bonds (interest suspended),tennessee,0,0,1,Tennessee,100,100,"Tennessee State bonds--(interest suspended,) sales, 100.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-08,1862-05-08,Virginia 6 per cent registered bonds,virginia,1,0,0,Virginia,100,100,"Virginia 6 per cent. Registered Bonds, sales at 100",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47,,0
1862-05-29,1862-05-29,gold,gold,0,0,0,Specie,1.9,2,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0488:article=pos=62,,0
1862-05-29,1862-05-29,gold,gold,0,0,0,Specie,1.9,2,Specie.--We quote gold at 90 to 100 per cent. premium; silver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0492:article=pos=49,,0
1862-05-29,1862-05-29,gold,gold,0,0,0,Specie,1.9,2,Specie.--We quote gold at 90 to 100 per cent. premium; silver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0493:article=pos=43,,0
1862-05-29,1862-05-29,silver,silver,0,0,0,Specie,1.7,1.75,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0488:article=pos=62,,0
1862-05-29,1862-05-29,silver,silver,0,0,0,Specie,1.7,1.75,Specie.--We quote gold at 90 to 100 per cent. premium; silver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0492:article=pos=49,,0
1862-05-29,1862-05-29,silver,silver,0,0,0,Specie,1.7,1.75,Specie.--We quote gold at 90 to 100 per cent. premium; silver at 70 to 75 per cent. premium.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0493:article=pos=43,,0
1862-07-01,1862-07-01,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,92.5,92.5,"Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37,,0
1862-07-01,1862-07-01,Confederate Bonds (15 mn),confederate_15mn,0,0,0,Confederacy,94,94,"Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37,,0
