date,url,issue,city,rate_low,rate_high,currency,comment
1865-08-12,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Frankfort,40.25,40.5,FALSE,
1865-08-19,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Frankfort,40.25,40.75,FALSE,
1865-08-26,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Frankfort,40.5,40.875,FALSE,
1865-09-02,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.375,40.75,FALSE,
1865-09-09,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.375,40.75,FALSE,
1865-09-16,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.375,40.75,FALSE,
1865-09-23,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.625,40.875,FALSE,
1865-09-30,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.75,41,FALSE,
1865-10-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.375,41,FALSE,
1865-10-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.75,40.25,FALSE,
1865-10-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.5,40.75,FALSE,
1865-10-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Frankfort,40.5,40.75,FALSE,
1865-11-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Frankfort,40.375,40.625,FALSE,
1865-11-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Frankfort,40.25,40.625,FALSE,
1865-11-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Frankfort,40.375,40.625,FALSE,
1865-11-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Frankfort,40.375,40.875,FALSE,
1865-12-01,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Frankfort,40.75,41,FALSE,
1865-12-08,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Frankfort,40.75,41,FALSE,
1865-12-15,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Frankfort,40.875,41,FALSE,
1865-12-22,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Frankfort,40.875,41,FALSE,
1865-12-29,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Frankfort,40.875,41,FALSE,
1860-01-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.5,36.75,FALSE,
1860-01-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.375,36.625,FALSE,
1860-02-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.375,36.625,FALSE,
1860-02-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.5,36.25,FALSE,
1860-03-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.625,36.875,FALSE,
1860-03-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.625,36.75,FALSE,
1860-04-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.375,37.75,FALSE,
1860-04-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Hamburg,36.75,36.875,FALSE,
1860-05-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37,FALSE,
1860-05-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,37,37.5,FALSE,
1860-06-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37.125,FALSE,
1860-06-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37.125,FALSE,
1860-07-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37,FALSE,
1860-07-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37,FALSE,
1860-08-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.75,37,FALSE,
1860-08-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.875,37.125,FALSE,
1860-09-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.875,37,FALSE,
1860-09-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.625,36.875,FALSE,
1860-10-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.625,36.875,FALSE,
1860-10-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.5,36.75,FALSE,
1860-11-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,36.125,36.125,FALSE,
1860-11-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Hamburg,35.5,36.25,FALSE,
1860-12-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,34.75,35.25,FALSE,
1860-12-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,34.25,34.75,FALSE,
1861-01-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,34.5,35,FALSE,
1861-01-15,,,Hamburg,35.5,35.875,FALSE,
1861-02-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,35.75,36,FALSE,
1861-02-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,35.5,35.75,FALSE,
1861-03-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,35.75,35.5,FALSE,
1861-03-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Hamburg,36,36.5,FALSE,
1861-12-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,35.75,36,FALSE,
1861-12-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,36.75,37,FALSE,
1862-01-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,37.5,38,TRUE,
1862-01-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,37.25,38,TRUE,
1862-02-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,37,38.25,TRUE,
1862-02-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,37.625,38.5,TRUE,
1862-03-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,37,37.75,TRUE,
1862-03-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Hamburg,36.75,37.75,TRUE,
1862-03-22,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.625,37.25,TRUE,
1862-03-29,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.625,37.25,TRUE,
1862-04-05,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.875,37.5,TRUE,
1862-04-12,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.75,37.25,TRUE,
1862-04-19,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.625,37.25,TRUE,
1862-04-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,36.75,37.75,TRUE,
1862-05-02,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,37,37.5,TRUE,
1862-05-10,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,37.5,37.5,TRUE,
1862-05-17,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,37.625,38,TRUE,
1862-05-31,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,37.5,38.25,TRUE,
1862-06-07,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,37.875,38.25,TRUE,
1862-06-14,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,39,39.5,TRUE,
1862-06-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Hamburg,40,40.5,TRUE,
1862-07-05,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,45,45.25,TRUE,
1862-07-12,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42.5,43.5,TRUE,
1862-07-19,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,43,44,TRUE,
1862-07-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,41.5,42.5,TRUE,
1862-08-02,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,41.75,42,TRUE,
1862-08-09,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,41,42,TRUE,
1862-08-16,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42,42.5,TRUE,
1862-08-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,41.875,41.5,TRUE,
1862-08-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42,42.5,TRUE,
1862-09-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42.25,43,TRUE,
1862-09-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42.25,43.125,TRUE,
1862-09-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42.25,42.75,TRUE,
1862-09-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,42.5,43,TRUE,
1862-10-04,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,44.25,45,TRUE,
1862-10-11,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,46,47,TRUE,
1862-10-18,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,46,47,TRUE,
1862-10-25,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48,47.5,TRUE,
1862-11-01,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,47.5,48.5,TRUE,
1862-11-08,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48.25,48.5,TRUE,
1862-11-15,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48,48.75,TRUE,
1862-11-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,47.75,48.25,TRUE,
1862-11-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,47,48,TRUE,
1862-12-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48.25,48.75,TRUE,
1862-12-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48.5,49,TRUE,
1862-12-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48.5,49,TRUE,
1862-12-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Hamburg,48.75,49.5,TRUE,
1863-01-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,49.125,49.5,TRUE,
1863-01-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,50.5,51.25,TRUE,
1863-01-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,54,55.5,TRUE,
1863-01-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,54,54.75,TRUE,
1863-01-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,57,58.75,TRUE,
1863-02-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,57,57.75,TRUE,
1863-02-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,56.75,57.5,TRUE,
1863-02-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,59,60.5,TRUE,
1863-02-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,61.75,62.25,TRUE,
1863-03-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55,55.5,TRUE,
1863-03-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55.75,56.75,TRUE,
1863-03-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,56,57,TRUE,
1863-03-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53,54,TRUE,
1863-04-04,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55.5,57,TRUE,
1863-04-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53.5,54.5,TRUE,
1863-04-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,54.5,55.5,TRUE,
1863-04-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53.75,54.75,TRUE,
1863-05-02,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53.5,54.5,TRUE,
1863-05-09,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55.5,56.5,TRUE,
1863-05-16,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,54,55,TRUE,
1863-05-23,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,54,54.5,TRUE,
1863-05-30,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,52.25,53,TRUE,
1863-06-06,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,52.625,53.5,TRUE,
1863-06-13,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,52.5,54,TRUE,
1863-06-20,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,51,52,TRUE,
1863-06-27,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,52.5,52.75,TRUE,
1863-07-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,47.25,48.5,TRUE,
1863-07-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,46.25,46.75,TRUE,
1863-07-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,45.5,46.5,TRUE,
1863-08-01,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,46.5,47.25,TRUE,
1863-08-08,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,46.25,47,TRUE,
1863-08-15,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,45.25,46,TRUE,
1863-08-22,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,45.875,45.5,TRUE,
1863-08-29,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,45,45.5,TRUE,
1863-09-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,46.5,48,TRUE,
1863-09-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,47,48,TRUE,
1863-09-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,48,48.5,TRUE,
1863-09-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,49.5,50,TRUE,
1863-10-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,51.5,52.5,TRUE,
1863-10-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53,53.5,TRUE,
1863-10-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,56,56.5,TRUE,
1863-10-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53,53.75,TRUE,
1863-10-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,52.5,53.5,TRUE,
1863-11-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53,54,TRUE,
1863-11-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53,53.75,TRUE,
1863-11-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55,56,TRUE,
1863-11-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,51.5,52.5,TRUE,
1863-12-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,53.5,54,TRUE,
1863-12-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55,55.5,TRUE,
1863-12-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55.25,55.75,TRUE,
1863-12-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Hamburg,55.25,55.75,TRUE,
1864-01-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,55.5,56,TRUE,
1864-01-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,55.75,56.25,TRUE,
1864-01-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,56.5,57.25,TRUE,
1864-01-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,56.75,57,TRUE,
1864-01-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,57.25,57.5,TRUE,
1864-02-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58,58.5,TRUE,
1864-02-13,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58.25,58.5,TRUE,
1864-02-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58.25,58.5,TRUE,
1864-02-27,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58.75,58.75,TRUE,
1864-03-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58.5,59,TRUE,
1864-03-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,59,59.5,TRUE,
1864-03-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,58.5,59,TRUE,
1864-03-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,60.5,61,TRUE,
1864-04-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,59.5,60.5,TRUE,
1864-04-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,61.5,62,TRUE,
1864-04-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,62.5,64.5,TRUE,
1864-04-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,62.75,63.25,TRUE,
1864-04-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,65,66,TRUE,
1864-05-07,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,63.25,64.5,TRUE,
1864-05-14,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,62.5,63,TRUE,
1864-05-21,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,65,66,TRUE,
1864-05-28,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Hamburg,67,67.5,TRUE,
1864-06-04,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,68.25,69,TRUE,
1864-06-11,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,71.5,72,TRUE,
1864-06-18,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,72,73,TRUE,
1864-06-25,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,76,77,TRUE,
1864-07-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,85,95,TRUE,
1864-07-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,96,98,TRUE,
1864-07-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,90,93,TRUE,
1864-07-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,88.5,90.5,TRUE,
1864-08-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,91,93,TRUE,
1864-08-13,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,91.5,92.5,TRUE,
1864-08-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,91.75,92.5,TRUE,
1864-08-27,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,90,90.75,TRUE,
1864-09-03,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,85,90.5,TRUE,
1864-09-10,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,83,84,TRUE,
1864-09-17,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,80.5,81.5,TRUE,
1864-09-24,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,76,80,TRUE,
1864-10-01,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,67.5,68.5,TRUE,
1864-10-08,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,70,72,TRUE,
1864-10-15,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,72,75,TRUE,
1864-10-22,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.5,36,FALSE,
1864-10-29,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.75,36.5,FALSE,
1864-11-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.75,36.75,FALSE,
1864-11-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.5,36.5,FALSE,
1864-11-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.5,36,FALSE,
1864-11-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,35.5,36.5,FALSE,
1864-12-03,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,36.25,36.5,FALSE,
1864-12-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,36.5,36.625,FALSE,
1864-12-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,36.25,36.625,FALSE,
1864-12-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Hamburg,36.375,36.625,FALSE,
1865-01-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.875,FALSE,
1865-01-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.5,36.75,FALSE,
1865-01-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.75,FALSE,
1865-01-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.75,FALSE,
1865-02-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.625,FALSE,
1865-02-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.75,36.5,FALSE,
1865-02-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.75,36.375,FALSE,
1865-02-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.75,36.375,FALSE,
1865-03-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.75,36.25,FALSE,
1865-03-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.625,FALSE,
1865-03-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.5,FALSE,
1865-03-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.5,FALSE,
1865-04-01,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.75,36.375,FALSE,
1865-04-08,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.125,36.625,FALSE,
