series,issue,date,url,volume,value,is_clean,adjust_gold,adjust_currency,notes
"California 7 per cents, 1877",1859-08-25,1859-07-29,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA246,14,80.875,0,,,
"California 7 per cents, 1877",1859-09-26,1859-08-05,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,81,0,,,
"California 7 per cents, 1877",1859-09-26,1859-08-12,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,81,0,,,
"California 7 per cents, 1877",1859-09-26,1859-08-19,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,81,0,,,
"California 7 per cents, 1877",1859-09-26,1859-08-26,http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA326,14,81.25,0,,,
"California 7 per cents, 1877",1859-10-26,1859-09-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,82,0,,,
"California 7 per cents, 1877",1859-10-26,1859-09-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,82.75,0,,,
"California 7 per cents, 1877",1859-10-26,1859-09-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,83.5,0,,,
"California 7 per cents, 1877",1859-10-26,1859-09-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,83.25,0,,,
"California 7 per cents, 1877",1859-10-26,1859-09-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA413,14,83.5,0,,,
"California 7 per cents, 1877",1859-11-26,1859-10-07,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,82,0,,,
"California 7 per cents, 1877",1859-11-26,1859-10-14,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,83.25,0,,,
"California 7 per cents, 1877",1859-11-26,1859-10-21,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,84.5,0,,,
"California 7 per cents, 1877",1859-11-26,1859-10-28,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA494,14,83.5,0,,,
"California 7 per cents, 1877",1859-12-27,1859-11-04,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,84.5,0,,,
"California 7 per cents, 1877",1859-12-27,1859-11-11,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,83.75,0,,,
"California 7 per cents, 1877",1859-12-27,1859-11-18,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,84.5,0,,,
"California 7 per cents, 1877",1859-12-27,1859-11-25,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA574,14,85,0,,,
"California 7 per cents, 1877",1860-01-24,1859-12-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,85,0,,,
"California 7 per cents, 1877",1860-01-24,1859-12-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,85,0,,,
"California 7 per cents, 1877",1860-01-24,1859-12-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,85.5,0,,,
"California 7 per cents, 1877",1860-01-24,1859-12-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA670,14,85.5,0,,,
"California 7 per cents, 1877",1860-02-25,1859-12-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,85,0,,,
"California 7 per cents, 1877",1860-02-25,1860-01-06,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,83,0,,,
"California 7 per cents, 1877",1860-02-25,1860-01-13,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,82,0,,,
"California 7 per cents, 1877",1860-02-25,1860-01-20,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,82.5,0,,,
"California 7 per cents, 1877",1860-02-25,1860-01-27,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA749,14,81,0,,,
"California 7 per cents, 1877",1860-03-24,1860-02-03,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,86.5,0,,,
"California 7 per cents, 1877",1860-03-24,1860-02-10,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,86.5,0,,,
"California 7 per cents, 1877",1860-03-24,1860-02-17,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,86,0,,,
"California 7 per cents, 1877",1860-03-24,1860-02-24,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA829,14,86.5,0,,,
"California 7 per cents, 1877",1860-04-24,1860-03-02,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,87,0,,,
"California 7 per cents, 1877",1860-04-24,1860-03-09,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,89.5,0,,,
"California 7 per cents, 1877",1860-04-24,1860-03-16,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,89.25,0,,,
"California 7 per cents, 1877",1860-04-24,1860-03-23,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,89,0,,,
"California 7 per cents, 1877",1860-04-24,1860-03-30,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA917,14,89,0,,,
"California 7 per cents, 1877",1860-05-25,1860-04-06,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,89,0,,,
"California 7 per cents, 1877",1860-05-25,1860-04-13,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,89,0,,,
"California 7 per cents, 1877",1860-05-25,1860-04-20,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,90.5,0,,,
"California 7 per cents, 1877",1860-05-25,1860-04-27,http://books.google.com/books?id=H1smAQAAIAAJ&pg=PA971,14,90.25,0,,,
"California 7 per cents, 1877",1860-06-25,1860-05-04,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,90.75,0,,,
"California 7 per cents, 1877",1860-06-25,1860-05-11,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,90.5,0,,,
"California 7 per cents, 1877",1860-06-25,1860-05-18,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,91,0,,,
"California 7 per cents, 1877",1860-06-25,1860-05-25,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA77,15,91.5,0,,,
"California 7 per cents, 1877",1860-07-25,1860-06-01,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,91.5,0,,,
"California 7 per cents, 1877",1860-07-25,1860-06-08,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,91.5,0,,,
"California 7 per cents, 1877",1860-07-25,1860-06-15,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,93.5,0,,,
"California 7 per cents, 1877",1860-07-25,1860-06-22,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165,15,93,0,,,
"California 7 per cents, 1877",1860-08-25,1860-06-29,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,92.5,0,,,
"California 7 per cents, 1877",1860-08-25,1860-07-06,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,89,0,,,
"California 7 per cents, 1877",1860-08-25,1860-07-13,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,89.5,0,,,
"California 7 per cents, 1877",1860-08-25,1860-07-20,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,89.5,0,,,
"California 7 per cents, 1877",1860-08-25,1860-07-27,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA253,15,89.375,0,,,
"California 7 per cents, 1877",1860-09-26,1860-08-03,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,90,0,,,
"California 7 per cents, 1877",1860-09-26,1860-08-10,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,90.25,0,,,
"California 7 per cents, 1877",1860-09-26,1860-08-17,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,90,0,,,
"California 7 per cents, 1877",1860-09-26,1860-08-24,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333,15,90.5,0,,,
"California 7 per cents, 1877",1860-10-25,1860-08-31,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,93,0,,,
"California 7 per cents, 1877",1860-10-25,1860-09-07,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,93,0,,,
"California 7 per cents, 1877",1860-10-25,1860-09-14,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,93.5,0,,,
"California 7 per cents, 1877",1860-10-25,1860-09-21,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA413,15,95,0,,,
"California 7 per cents, 1877",1860-11-24,1860-09-28,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,94,0,,,
"California 7 per cents, 1877",1860-11-24,1860-10-05,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,93,0,,,
"California 7 per cents, 1877",1860-11-24,1860-10-12,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,93,0,,,
"California 7 per cents, 1877",1860-11-24,1860-10-19,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,93.5,0,,,
"California 7 per cents, 1877",1860-11-24,1860-10-26,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA499,15,92,0,,,
"California 7 per cents, 1877",1860-12-24,1860-11-02,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,92.5,0,,,
"California 7 per cents, 1877",1860-12-24,1860-11-09,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,94,0,,,
"California 7 per cents, 1877",1860-12-24,1860-11-16,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,90,0,,,
"California 7 per cents, 1877",1860-12-24,1860-11-23,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA588,15,89.5,0,,,
"California 7 per cents, 1877",1861-01-26,1860-11-30,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,86.25,0,,,
"California 7 per cents, 1877",1861-01-26,1860-12-07,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,88,0,,,
"California 7 per cents, 1877",1861-01-26,1860-12-14,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,87.75,0,,,
"California 7 per cents, 1877",1861-01-26,1860-12-21,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA669,15,87,0,,,
"California 7 per cents, 1877",1861-02-22,1860-12-28,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,88.25,0,,,
"California 7 per cents, 1877",1861-02-22,1861-01-05,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,88,0,,,
"California 7 per cents, 1877",1861-02-22,1861-01-11,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,87,0,,,
"California 7 per cents, 1877",1861-02-22,1861-01-18,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA756,15,87.5,0,,,
"California 7 per cents, 1877",1861-03-25,1861-01-25,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,88,0,,,
"California 7 per cents, 1877",1861-03-25,1861-02-01,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,87,0,,,
"California 7 per cents, 1877",1861-03-25,1861-02-08,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,86,0,,,
"California 7 per cents, 1877",1861-03-25,1861-02-15,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA838,15,87,0,,,
"California 7 per cents, 1877",1861-04-25,1861-02-22,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,87.5,0,,,
"California 7 per cents, 1877",1861-04-25,1861-03-02,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,88,0,,,
"California 7 per cents, 1877",1861-04-25,1861-03-16,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,88,0,,,
"California 7 per cents, 1877",1861-04-25,1861-03-23,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA918,15,87,0,,,
"California 7 per cents, 1877",1861-05-24,1861-03-30,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,87.25,0,,,
"California 7 per cents, 1877",1861-05-24,1861-04-06,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,86,0,,,
"California 7 per cents, 1877",1861-05-24,1861-04-13,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,68,0,,,
"California 7 per cents, 1877",1861-05-24,1861-04-20,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,75,0,,,
"California 7 per cents, 1877",1861-05-24,1861-04-27,http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946,15,74,0,,,
"California 7 per cents, 1877",1861-06-24,1861-05-04,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,71.125,0,,,
"California 7 per cents, 1877",1861-06-24,1861-05-11,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,73.75,0,,,
"California 7 per cents, 1877",1861-06-24,1861-05-18,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,74,0,,,
"California 7 per cents, 1877",1861-06-24,1861-05-25,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA78,16,75,0,,,
"California 7 per cents, 1877",1861-07-24,1861-06-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,75.5,0,,,
"California 7 per cents, 1877",1861-07-24,1861-06-08,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,76.75,0,,,
"California 7 per cents, 1877",1861-07-24,1861-06-15,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA158,16,76,0,,,
"California 7 per cents, 1877",1861-08-24,1861-06-22,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,77,0,,,
"California 7 per cents, 1877",1861-08-24,1861-06-29,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,78,0,,,
"California 7 per cents, 1877",1861-08-24,1861-07-06,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,74.5,0,,,
"California 7 per cents, 1877",1861-08-24,1861-07-13,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237,16,76.5,0,,,
"California 7 per cents, 1877",1861-09-24,1861-07-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,77,0,,,
"California 7 per cents, 1877",1861-09-24,1861-07-30,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,76,0,,,
"California 7 per cents, 1877",1861-09-24,1861-08-13,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,76.5,0,,,
"California 7 per cents, 1877",1861-09-24,1861-08-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA317,16,75.5,0,,,
"California 7 per cents, 1877",1861-10-24,1861-08-27,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,75.5,0,,,
"California 7 per cents, 1877",1861-10-24,1861-09-03,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,76,0,,,
"California 7 per cents, 1877",1861-10-24,1861-09-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,77,0,,,
"California 7 per cents, 1877",1861-10-24,1861-09-21,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397,16,79,0,,,
"California 7 per cents, 1877",1861-11-25,1861-09-28,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,81,0,,,
"California 7 per cents, 1877",1861-11-25,1861-10-05,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,82,0,,,
"California 7 per cents, 1877",1861-11-25,1861-10-12,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,81.5,0,,,
"California 7 per cents, 1877",1861-11-25,1861-10-23,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA477,16,81,0,,,
"California 7 per cents, 1877",1861-12-28,1861-10-30,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,81.5,0,,,
"California 7 per cents, 1877",1861-12-28,1861-11-07,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,81.375,0,,,
"California 7 per cents, 1877",1861-12-28,1861-11-14,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558,16,82.75,0,,,
"California 7 per cents, 1877",1862-01-24,1861-11-21,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,81.5,0,,,
"California 7 per cents, 1877",1862-01-24,1861-11-27,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,81.5,0,,,
"California 7 per cents, 1877",1862-01-24,1861-12-05,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,81.5,0,,,
"California 7 per cents, 1877",1862-01-24,1861-12-12,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,81.125,0,,,
"California 7 per cents, 1877",1862-01-24,1861-12-19,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,80.25,0,,,
"California 7 per cents, 1877",1862-01-24,1861-12-31,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653,16,81,0,,,
"California 7 per cents, 1877",1862-03-24,1862-01-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,77.5,0,,,
"California 7 per cents, 1877",1862-03-24,1862-01-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,79.5,0,,,
"California 7 per cents, 1877",1862-03-24,1862-02-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830,16,81,0,,,
"California 7 per cents, 1877",1862-04-24,1862-02-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,81,0,,,
"California 7 per cents, 1877",1862-04-24,1862-02-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,85,0,,,
"California 7 per cents, 1877",1862-04-24,1862-03-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA909,16,86.5,0,,,
"California 7 per cents, 1877",1862-05-25,1862-03-10,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,86.5,0,,,
"California 7 per cents, 1877",1862-05-25,1862-03-20,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,86.5,0,,,
"California 7 per cents, 1877",1862-05-25,1862-04-01,http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973,16,86,0,,,
"California 7 per cents, 1877",1862-06-24,1862-04-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,86.5,0,,,
"California 7 per cents, 1877",1862-06-24,1862-04-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,86,0,,,
"California 7 per cents, 1877",1862-06-24,1862-05-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90,17,89,0,,,
"California 7 per cents, 1877",1862-07-23,1862-05-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,91.75,0,,,
"California 7 per cents, 1877",1862-07-23,1862-05-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,95.5,0,,,
"California 7 per cents, 1877",1862-07-23,1862-06-02,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA166,17,96.375,0,,,
"California 7 per cents, 1877",1862-08-23,1862-06-11,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA238,17,97.75,0,,,
"California 7 per cents, 1877",1862-08-23,1862-06-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA238,17,97,0,,,
"California 7 per cents, 1877",1862-08-23,1862-07-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA238,17,94,0,,,
"California 7 per cents, 1877",1862-09-23,1862-07-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA317,17,93,0,,,
"California 7 per cents, 1877",1862-09-23,1862-07-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA317,17,94,0,,,
"California 7 per cents, 1877",1862-09-23,1862-08-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA317,17,95,0,,,
"California 7 per cents, 1877",1862-10-25,1862-08-11,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA405,17,97,0,,,
"California 7 per cents, 1877",1862-10-25,1862-08-21,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA405,17,97.5,0,,,
"California 7 per cents, 1877",1862-10-25,1862-09-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA405,17,98,0,,,
"California 7 per cents, 1877",1862-11-24,1862-09-11,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA477,17,100.25,0,,,
"California 7 per cents, 1877",1862-11-24,1862-09-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA477,17,105.5,0,,,
"California 7 per cents, 1877",1862-11-24,1862-10-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA477,17,110,0,,,
"California 7 per cents, 1877",1862-12-24,1862-10-11,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA573,17,112,0,,,
"California 7 per cents, 1877",1862-12-24,1862-10-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA573,17,114,0,,,
"California 7 per cents, 1877",1862-12-24,1862-11-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA573,17,114,0,,,
"California 7 per cents, 1877",1863-01-24,1862-11-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA654,17,113.75,0,,,
"California 7 per cents, 1877",1863-01-24,1862-11-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA654,17,113.625,0,,,
"California 7 per cents, 1877",1863-01-24,1862-12-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA654,17,111.5,0,,,
"California 7 per cents, 1877",1863-02-20,1862-12-16,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA733,17,114,0,,,
"California 7 per cents, 1877",1863-02-20,1862-12-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA733,17,115,0,,,
"California 7 per cents, 1877",1863-02-20,1863-01-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA733,17,116,0,,,
"California 7 per cents, 1877",1863-03-20,1863-01-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA827,17,121,0,,,
"California 7 per cents, 1877",1863-03-20,1863-01-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA827,17,129,0,,,
"California 7 per cents, 1877",1863-03-20,1863-02-02,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA827,17,132,0,,,
"California 7 per cents, 1877",1863-04-25,1863-02-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916,17,131,0,,,
"California 7 per cents, 1877",1863-04-25,1863-02-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916,17,131.5,0,,,
"California 7 per cents, 1877",1863-04-25,1863-02-28,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916,17,136.5,0,,,
"California 7 per cents, 1877",1863-05-25,1863-03-10,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA1007,17,135,0,,,
"California 7 per cents, 1877",1863-05-25,1863-03-20,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA1007,17,134,0,,,
"California 7 per cents, 1877",1863-05-25,1863-04-01,http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA1007,17,130,0,,,
"California 7 per cents, 1877",1863-06-20,1863-04-11,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,124,0,,,
"California 7 per cents, 1877",1863-06-20,1863-04-20,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,127,0,,,
"California 7 per cents, 1877",1863-06-20,1863-05-01,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,128,0,,,
"California 7 per cents, 1877",1863-06-20,1863-05-11,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,130,0,,,
"California 7 per cents, 1877",1863-06-20,1863-05-20,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,131,0,,,
"California 7 per cents, 1877",1863-06-20,1863-06-01,http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86,18,131,0,,,
