"name","city","state","price_mean","bidder_num","auction"
"J. M. Goddard","New York","NY",78.0647197,73,"1862-11-10; Seven-Thirties of 1861"
"John E. Kendall","Washington","DC",78.0647197,74,"1862-11-10; Seven-Thirties of 1861"
"John L. Rogers","New York","NY",78.0647197,75,"1862-11-10; Seven-Thirties of 1861"
"M. A. Flakenburgh","Jersey City","NJ",78.0647197,76,"1862-11-10; Seven-Thirties of 1861"
"Naumkeag Bank","Salem","MA",78.0647197,77,"1862-11-10; Seven-Thirties of 1861"
"Rebecca Nathans","Philadelphia","PA",78.0647197,78,"1862-11-10; Seven-Thirties of 1861"
"Riggs & Co.","","",78.0647197,79,"1862-11-10; Seven-Thirties of 1861"
"Samuel Rea","","",78.0647197,80,"1862-11-10; Seven-Thirties of 1861"
"William P. Dole","","",78.0647197,81,"1862-11-10; Seven-Thirties of 1861"
"Fearing & Dalton","","",78.0647197,82,"1862-11-10; Seven-Thirties of 1861"
"E. W. Dunham","","",78.057140601,83,"1862-11-10; Seven-Thirties of 1861"
"J. F. De Lanier","","",78.026824205,84,"1862-11-10; Seven-Thirties of 1861"
"James E. Southworth, president","New York","NY",78.019245106,85,"1862-11-10; Seven-Thirties of 1861"
"O. H. Schreiner, cashier","","",77.996507809,86,"1862-11-10; Seven-Thirties of 1861"
"Franklin Haven","Boston","MA",77.98703393525,87,"1862-11-10; Seven-Thirties of 1861"
"Winslow, Lanier & Co. and C. P. Culver","New York","NY",77.973770512,88,"1862-11-10; Seven-Thirties of 1861"
"J. B. Orton","","",77.9699809625,89,"1862-11-10; Seven-Thirties of 1861"
"J. E. Park","Dowington","PA",77.9699809625,90,"1862-11-10; Seven-Thirties of 1861"
"John Wadsworth","","",77.9699809625,91,"1862-11-10; Seven-Thirties of 1861"
"Thomas Lamb","Boston","MA",77.9699809625,92,"1862-11-10; Seven-Thirties of 1861"
"Lewis Johnson & Co. ","Washington","DC",77.9293786464286,93,"1862-11-10; Seven-Thirties of 1861"
"Samuel F. Ashton","Philadelphia","PA",77.92261159375,94,"1862-11-10; Seven-Thirties of 1861"
"William Barton","Brooklyn","NY",77.91313772,95,"1862-11-10; Seven-Thirties of 1861"
"Anthony Halsey, cashier","","",77.9025269814,96,"1862-11-10; Seven-Thirties of 1861"
"Ward, Campbell & Co.","","",77.89403839052,97,"1862-11-10; Seven-Thirties of 1861"
"W. H. Cox, cashier","New York","NY",77.8762447513228,98,"1862-11-10; Seven-Thirties of 1861"
"East River Savings Institution","","",77.875242225,99,"1862-11-10; Seven-Thirties of 1861"
"H. C. Young, cashier","Philadelphia","PA",77.875242225,100,"1862-11-10; Seven-Thirties of 1861"
"Maria McGregor","New York","NY",77.875242225,101,"1862-11-10; Seven-Thirties of 1861"
"Henry F. Vail, cashier","","",77.8727158586667,102,"1862-11-10; Seven-Thirties of 1861"
"Livermore, Clews & Co.","New York","NY",77.8544236872405,103,"1862-11-10; Seven-Thirties of 1861"
"John Olmstead","Yonkers","NY",77.83734673,104,"1862-11-10; Seven-Thirties of 1861"
"Mutual Life Insurance Company","","",77.83734673,105,"1862-11-10; Seven-Thirties of 1861"
"Read, Drexel & Co.","New York","NY",77.82021796626,106,"1862-11-10; Seven-Thirties of 1861"
"Ward & Co","","",77.8183989825,107,"1862-11-10; Seven-Thirties of 1861"
"Edward J. King","","",77.8019776013333,108,"1862-11-10; Seven-Thirties of 1861"
"Metacomet Bank","Fall River","MA",77.7805034875,109,"1862-11-10; Seven-Thirties of 1861"
"Philip Speyer & Co.","New York","NY",77.7729243885,110,"1862-11-10; Seven-Thirties of 1861"
"Augustus A. L. Chase, cashier","","",77.76155574,111,"1862-11-10; Seven-Thirties of 1861"
"Samuel A. Way","Boston","MA",77.76155574,112,"1862-11-10; Seven-Thirties of 1861"
"Charles H. Delavan","New York","NY",77.7212917765625,113,"1862-11-10; Seven-Thirties of 1861"
"John P. Elton","Waterbury","CT",77.716081146,114,"1862-11-10; Seven-Thirties of 1861"
"Allen Danforth, treasurer","Boston","MA",77.68576475,115,"1862-11-10; Seven-Thirties of 1861"
"Otis Daniel, for estate of M. Grant","","",77.68576475,116,"1862-11-10; Seven-Thirties of 1861"
"F. M. Harris, cashier","","",77.68576475,117,"1862-11-10; Seven-Thirties of 1861"
"G. W. Berrian","Jersey City","NJ",77.68576475,118,"1862-11-10; Seven-Thirties of 1861"
"George S. Robbins & Sons, trustees","","",77.68576475,119,"1862-11-10; Seven-Thirties of 1861"
"J. Amory Davis","Boston","MA",77.68576475,120,"1862-11-10; Seven-Thirties of 1861"
"James Gallatin, president","New York","NY",77.68576475,121,"1862-11-10; Seven-Thirties of 1861"
"James W. Harris","","",77.68576475,122,"1862-11-10; Seven-Thirties of 1861"
"John Blake","New York","NY",77.68576475,123,"1862-11-10; Seven-Thirties of 1861"
"John T. Vincent","Washington","DC",77.68576475,124,"1862-11-10; Seven-Thirties of 1861"
"Joseph M. Price, cashier","","",77.68576475,125,"1862-11-10; Seven-Thirties of 1861"
"Josiah P. Cook","Boston","MA",77.68576475,126,"1862-11-10; Seven-Thirties of 1861"
"Merchants' Bank","New York","NY",77.68576475,127,"1862-11-10; Seven-Thirties of 1861"
"Miners' Bank","Possville","PA",77.68576475,128,"1862-11-10; Seven-Thirties of 1861"
"Nathan Nathans","Philadelphia","PA",77.68576475,129,"1862-11-10; Seven-Thirties of 1861"
"S. & W. Welsh","Philadelphia","PA",77.68576475,130,"1862-11-10; Seven-Thirties of 1861"
"W. H. Slocum","","",77.68576475,131,"1862-11-10; Seven-Thirties of 1861"
"Webster Bank","Boston","MA",77.6824488941875,132,"1862-11-10; Seven-Thirties of 1861"
"Home Insurance Company","","",77.60997376,133,"1862-11-10; Seven-Thirties of 1861"
"Underhill & Haven","","",77.564499166,134,"1862-11-10; Seven-Thirties of 1861"
"Charles Stoddard","Boston","MA",77.496287275,135,"1862-11-10; Seven-Thirties of 1861"
"Hamilton Fire Insurance Co.","","",77.38260079,136,"1862-11-10; Seven-Thirties of 1861"
"Bliss, Williams & Co.","","",77.344705295,137,"1862-11-10; Seven-Thirties of 1861"
"Bank of America","New York","NY",77.3068098,138,"1862-11-10; Seven-Thirties of 1861"
"William Wright","Philadelphia","PA",77.3068098,139,"1862-11-10; Seven-Thirties of 1861"
"A. E. Giles","Boston","MA",77.3068098,140,"1862-11-10; Seven-Thirties of 1861"
"Amanda McLean","Washington","DC",77.3068098,141,"1862-11-10; Seven-Thirties of 1861"
"George A. Black","","",77.3068098,142,"1862-11-10; Seven-Thirties of 1861"
"Isaac Sweetser","Boston","MA",77.3068098,143,"1862-11-10; Seven-Thirties of 1861"
"J. C. Lewis","Washington","DC",77.3068098,144,"1862-11-10; Seven-Thirties of 1861"
"Jefferson Branch State Bank of Ohio","","OH",77.3068098,145,"1862-11-10; Seven-Thirties of 1861"
"Leaman Thompson","Albany","NY",77.3068098,146,"1862-11-10; Seven-Thirties of 1861"
"National Bank","Boston","MA",77.3068098,147,"1862-11-10; Seven-Thirties of 1861"
"Robert White","Boston","MA",77.3068098,148,"1862-11-10; Seven-Thirties of 1861"
"Thomas Trueman","New York","NY",77.3068098,149,"1862-11-10; Seven-Thirties of 1861"
"B. F. Mansfield","New York","NY",77.193123315,150,"1862-11-10; Seven-Thirties of 1861"
"Otis Daniel","","",77.1804914833333,151,"1862-11-10; Seven-Thirties of 1861"
"Benjamin H. Field","","",77.16470169375,152,"1862-11-10; Seven-Thirties of 1861"
"Charles W. Swartz","Washington","DC",77.117332325,153,"1862-11-10; Seven-Thirties of 1861"
"E. L. Bushnell","New York","NY",77.117332325,154,"1862-11-10; Seven-Thirties of 1861"
"F. S. Bayley, cashier","Springfield","MA",77.117332325,155,"1862-11-10; Seven-Thirties of 1861"
"W. Ropes & Co.","Boston","MA",77.07943683,156,"1862-11-10; Seven-Thirties of 1861"
"New England Bank","","",76.958171246,157,"1862-11-10; Seven-Thirties of 1861"
"Albany Exchange Bank","","",76.92785485,158,"1862-11-10; Seven-Thirties of 1861"
"Isaac W. Blain, for himself and others","New York","NY",76.92785485,159,"1862-11-10; Seven-Thirties of 1861"
"Hostetter & Smith","Pittsburg","PA",76.738377375,160,"1862-11-10; Seven-Thirties of 1861"
"Joseph Hutchinson","Washington","DC",76.6057431425,161,"1862-11-10; Seven-Thirties of 1861"
"A. B. Johnson","Utica","NY",76.5488999,162,"1862-11-10; Seven-Thirties of 1861"
"C. T. Willard","Philadelphia","PA",76.5488999,163,"1862-11-10; Seven-Thirties of 1861"
"Francis Jago","Philadelphia","PA",76.5488999,164,"1862-11-10; Seven-Thirties of 1861"
"George B. Milton","Boston","MA",76.5488999,165,"1862-11-10; Seven-Thirties of 1861"
"J. Kendall","Boston","MA",76.5488999,166,"1862-11-10; Seven-Thirties of 1861"
"John H. Robinson","Paterson","NJ",76.5488999,167,"1862-11-10; Seven-Thirties of 1861"
"John Slattery","New York","",76.5488999,168,"1862-11-10; Seven-Thirties of 1861"
"Seth Caldwell","Worcester","MA",76.5488999,169,"1862-11-10; Seven-Thirties of 1861"
"V. de Amerilla","Philadelphia","PA",76.5488999,170,"1862-11-10; Seven-Thirties of 1861"
"Albany Exchange Bank","Albany","NY",76.2646836875,171,"1862-11-10; Seven-Thirties of 1861"
"Brevoort Fire Insurance Co.","New York","NY",76.16994495,172,"1862-11-10; Seven-Thirties of 1861"
"Clarkson & Co.","New York","NY",76.0512057323333,173,"1862-11-10; Seven-Thirties of 1861"
"G. F. Hunting","Boston","MA",75.79099,174,"1862-11-10; Seven-Thirties of 1861"
"George W. Utennehle","Washington","NY",75.79099,175,"1862-11-10; Seven-Thirties of 1861"
"Henry H. Bownell","New Haven","CT",75.79099,176,"1862-11-10; Seven-Thirties of 1861"
"Henry S. Milton","Boston","MA",75.79099,177,"1862-11-10; Seven-Thirties of 1861"
"J. M. Balisse","New York","NY",75.79099,178,"1862-11-10; Seven-Thirties of 1861"
"J. M. Hines","Shippensburg","PA",75.79099,179,"1862-11-10; Seven-Thirties of 1861"
"Mrs. S. E. Edwards","Philadelphia","PA",75.79099,180,"1862-11-10; Seven-Thirties of 1861"
"Pemberton Smith","Philadelphia","PA",75.79099,181,"1862-11-10; Seven-Thirties of 1861"
"S. J. Goss","","",75.79099,182,"1862-11-10; Seven-Thirties of 1861"
"W. M. Webster","Philadelphia","PA",75.79099,183,"1862-11-10; Seven-Thirties of 1861"
"White & Hill","Nashua","NH",75.79099,184,"1862-11-10; Seven-Thirties of 1861"
"Fuller, Galvin P.",,,102,1,"1847-02-09; Loan of 1847"
"Poincignor, E.",,,102,2,"1847-02-09; Loan of 1847"
"Dewey, Charles",,,101.5,3,"1847-02-09; Loan of 1847"
"Mattocks, John",,,101.5,4,"1847-02-09; Loan of 1847"
"Noyes, David P.",,,101.5,5,"1847-02-09; Loan of 1847"
"Goff, Hiram S.",,,101.1,6,"1847-02-09; Loan of 1847"
"Best, Anthony",,,101,7,"1847-02-09; Loan of 1847"
"Bradley, W. C. ",,,101,8,"1847-02-09; Loan of 1847"
"English, W. H",,,101,9,"1847-02-09; Loan of 1847"
"Ilsley, Isaac",,,101,10,"1847-02-09; Loan of 1847"
"Johnson, Cave ",,,101,11,"1847-02-09; Loan of 1847"
"Jones, Philip D. Catesby ",,,101,12,"1847-02-09; Loan of 1847"
"Lane, Jesse ",,,101,13,"1847-02-09; Loan of 1847"
"Mitchell & Mure",,,101,14,"1847-02-09; Loan of 1847"
"Moore, Roger S.",,,101,15,"1847-02-09; Loan of 1847"
"Paul & Brown",,,101,16,"1847-02-09; Loan of 1847"
"Pennoyer, James.",,,101,17,"1847-02-09; Loan of 1847"
"Poland, Jenkins & Co .",,,101,18,"1847-02-09; Loan of 1847"
"Potter, Barrett ",,,101,19,"1847-02-09; Loan of 1847"
"Rosengarter & Denis",,,101,20,"1847-02-09; Loan of 1847"
"Smith, Edwin & Thomas Burton",,,101,21,"1847-02-09; Loan of 1847"
"White, John",,,101,22,"1847-02-09; Loan of 1847"
"Chester, Andrew J.",,,100.8,23,"1847-02-09; Loan of 1847"
"Leiper, Samuel M.",,,100.75,24,"1847-02-09; Loan of 1847"
"Lamber & McKenzie",,,100.6,25,"1847-02-09; Loan of 1847"
"Morrill, Mrs. Mary",,,100.6,26,"1847-02-09; Loan of 1847"
"Clapp, Asa",,,100.5,27,"1847-02-09; Loan of 1847"
"Corbin, Abel Rathburn",,,100.5,28,"1847-02-09; Loan of 1847"
"Dalrymple, W. F.",,,100.5,29,"1847-02-09; Loan of 1847"
"Dunbar, Elou",,,100.5,30,"1847-02-09; Loan of 1847"
"Grigsby, Hugh B.",,,100.5,31,"1847-02-09; Loan of 1847"
"Heaton, H. W ",,,100.5,32,"1847-02-09; Loan of 1847"
"Hutton, G.M. ",,,100.5,33,"1847-02-09; Loan of 1847"
"Jackson, B. L., & Brother",,,100.5,34,"1847-02-09; Loan of 1847"
"Jackson, W. B. ",,,100.5,35,"1847-02-09; Loan of 1847"
"Knapp, Charles ",,,100.5,36,"1847-02-09; Loan of 1847"
"O'Donnell, Columbus ",,,100.5,37,"1847-02-09; Loan of 1847"
"Phelps, Warren ",,,100.5,38,"1847-02-09; Loan of 1847"
"Reed, Hezekiah H.",,,100.5,39,"1847-02-09; Loan of 1847"
"Rogers, Evans",,,100.5,40,"1847-02-09; Loan of 1847"
"Silver, Isaiah.. ",,,100.5,41,"1847-02-09; Loan of 1847"
"Thayer, Joseph H.",,,100.5,42,"1847-02-09; Loan of 1847"
"Trustees of the Philip Exeter Academy",,,100.5,43,"1847-02-09; Loan of 1847"
"White, Henry ",,,100.5,44,"1847-02-09; Loan of 1847"
"Burrows, R. J. ",,,100.4,45,"1847-02-09; Loan of 1847"
"Clagett, Eli",,,100.4,46,"1847-02-09; Loan of 1847"
"Phelps, John .",,,100.375,47,"1847-02-09; Loan of 1847"
"Lake, Joseph S. & Co.",,,100.36,48,"1847-02-09; Loan of 1847"
"Albert, Jacob",,,100.3,49,"1847-02-09; Loan of 1847"
"Thompson, John",,,100.3,50,"1847-02-09; Loan of 1847"
"White, L. J.",,,100.3,51,"1847-02-09; Loan of 1847"
"Albree, John",,,100.25,52,"1847-02-09; Loan of 1847"
"Bank of Metropolis",,,100.25,53,"1847-02-09; Loan of 1847"
"Bank of North America, Philadelphia",,,100.25,54,"1847-02-09; Loan of 1847"
"Bayly, William F. ",,,100.25,55,"1847-02-09; Loan of 1847"
"Blake, John B.",,,100.25,56,"1847-02-09; Loan of 1847"
"Cohen, I",,,100.25,57,"1847-02-09; Loan of 1847"
"Haddock, Daniel, Jr.",,,100.25,58,"1847-02-09; Loan of 1847"
"Harris, Thomas D.",,,100.25,59,"1847-02-09; Loan of 1847"
"Haseltine, Jno.",,,100.25,60,"1847-02-09; Loan of 1847"
"Millard, J. Edmund",,,100.25,61,"1847-02-09; Loan of 1847"
"Newell, L.",,,100.25,62,"1847-02-09; Loan of 1847"
"Osborn, Isaac",,,100.25,63,"1847-02-09; Loan of 1847"
"Owen, W. L.",,,100.25,64,"1847-02-09; Loan of 1847"
"Parker, George & Thomas",,,100.25,65,"1847-02-09; Loan of 1847"
"Provident Institution for Saving for Salisbury and Amesbury ",,,100.25,66,"1847-02-09; Loan of 1847"
"Reily, Barbara ",,,100.25,67,"1847-02-09; Loan of 1847"
"Sears, Joshua",,,100.25,68,"1847-02-09; Loan of 1847"
"Silver, Isaiah",,,100.25,69,"1847-02-09; Loan of 1847"
"Smith, Albert",,,100.25,70,"1847-02-09; Loan of 1847"
"Smith, Richard, (for sundry persons)",,,100.25,71,"1847-02-09; Loan of 1847"
"Vose, F. ",,,100.25,72,"1847-02-09; Loan of 1847"
"Warren, J. W. ",,,100.25,73,"1847-02-09; Loan of 1847"
"White, Arthur E. ",,,100.25,74,"1847-02-09; Loan of 1847"
"Riggs, E.",,,100.15,75,"1847-02-09; Loan of 1847"
"Bank of Northern Liberties",,,100.125,76,"1847-02-09; Loan of 1847"
"Benson, Alexander & Co.",,,100.125,77,"1847-02-09; Loan of 1847"
"Corcoran & Riggs",,,100.125,78,"1847-02-09; Loan of 1847"
"Southgate, Isaac ",,,100.125,79,"1847-02-09; Loan of 1847"
"Wood, Robert Serrill",,,100.125,80,"1847-02-09; Loan of 1847"
"Budd, J.B ",,,100.1,81,"1847-02-09; Loan of 1847"
"Chubb & Schenck",,,100.1,82,"1847-02-09; Loan of 1847"
"Goodwin, Jeremiah",,,100.1,83,"1847-02-09; Loan of 1847"
"Insurance Company ofthe State of Pennsylvania",,,100.1,84,"1847-02-09; Loan of 1847"
"Richardson, John.",,,100.1,85,"1847-02-09; Loan of 1847"
"Steward, John",,,100.1,86,"1847-02-09; Loan of 1847"
"Bank, New York State Stock Security",,,100.083333333333,87,"1847-02-09; Loan of 1847"
"Henshaiw, David. ",,,100.0625,88,"1847-02-09; Loan of 1847"
"Ohio Life Insurance and TrUst Company of New York.",,,100.05,89,"1847-02-09; Loan of 1847"
"Winslow & Perkins, two-thirds of loan not absolutely subscribed for",,,100.05,90,"1847-02-09; Loan of 1847"
"Hamilton, John P.",,,100.03825,91,"1847-02-09; Loan of 1847"
"Cohen, I.",,,100.023333333333,92,"1847-02-09; Loan of 1847"
"Paul, Comgys ",,,100.01,93,"1847-02-09; Loan of 1847"
"Richardson, John",,,100.01,94,"1847-02-09; Loan of 1847"
"Suydam, Lambert",,,100.01,95,"1847-02-09; Loan of 1847"
"Ward, John, & M. Morgan",,,100.0005,96,"1847-02-09; Loan of 1847"
"Alnut, James W ",,,100,97,"1847-02-09; Loan of 1847"
"Bank, Franklin, Washington, Pennsylvania",,,100,98,"1847-02-09; Loan of 1847"
"Bank, Piscataqua, Exchange",,,100,99,"1847-02-09; Loan of 1847"
"Bank, Savings, Buffalo",,,100,100,"1847-02-09; Loan of 1847"
"Bank, State, at Charlestown",,,100,101,"1847-02-09; Loan of 1847"
"Bank, Troy City",,,100,102,"1847-02-09; Loan of 1847"
"Barhydt, D. P. ",,,100,103,"1847-02-09; Loan of 1847"
"Barnard, Henry.",,,100,104,"1847-02-09; Loan of 1847"
"Bishop, James",,,100,105,"1847-02-09; Loan of 1847"
"Bodmer, Henry, Jr.",,,100,106,"1847-02-09; Loan of 1847"
"Bradlee, Josiah",,,100,107,"1847-02-09; Loan of 1847"
"Bridge, M.",,,100,108,"1847-02-09; Loan of 1847"
"Brodhead, Richard",,,100,109,"1847-02-09; Loan of 1847"
"Bull, G. W.",,,100,110,"1847-02-09; Loan of 1847"
"Burrows, R. I. ",,,100,111,"1847-02-09; Loan of 1847"
"Camman & Whitehouse",,,100,112,"1847-02-09; Loan of 1847"
"Campbell, John",,,100,113,"1847-02-09; Loan of 1847"
"Cherry, William, jr.",,,100,114,"1847-02-09; Loan of 1847"
"Clark, M. M. ",,,100,115,"1847-02-09; Loan of 1847"
"Delafield, H. & W.",,,100,116,"1847-02-09; Loan of 1847"
"Denison, Marcus",,,100,117,"1847-02-09; Loan of 1847"
"Dewey, J. Y.",,,100,118,"1847-02-09; Loan of 1847"
"Dohnert, John H.",,,100,119,"1847-02-09; Loan of 1847"
"Dowdney, John ",,,100,120,"1847-02-09; Loan of 1847"
"Duhring, Henry",,,100,121,"1847-02-09; Loan of 1847"
"English, William H.",,,100,122,"1847-02-09; Loan of 1847"
"Euston, William ",,,100,123,"1847-02-09; Loan of 1847"
"Fairfax, Henry, sr.",,,100,124,"1847-02-09; Loan of 1847"
"Gaiiagher, James G.",,,100,125,"1847-02-09; Loan of 1847"
"Gardner, John ",,,100,126,"1847-02-09; Loan of 1847"
"Goodwin, Nathaniel ",,,100,127,"1847-02-09; Loan of 1847"
"Hammond, David",,,100,128,"1847-02-09; Loan of 1847"
"Harris, John S.",,,100,129,"1847-02-09; Loan of 1847"
"Harrison, H. T.",,,100,130,"1847-02-09; Loan of 1847"
"Holbrook, S. A ",,,100,131,"1847-02-09; Loan of 1847"
"Homes, George. ",,,100,132,"1847-02-09; Loan of 1847"
"Hooper, R. C.",,,100,133,"1847-02-09; Loan of 1847"
"Hubbard, Henry",,,100,134,"1847-02-09; Loan of 1847"
"Huger, Alfred.",,,100,135,"1847-02-09; Loan of 1847"
"Hutchinson, Hiram",,,100,136,"1847-02-09; Loan of 1847"
"Hutchinson, Hiram, (for John Springs) ",,,100,137,"1847-02-09; Loan of 1847"
"Ingoldsby, Felix",,,100,138,"1847-02-09; Loan of 1847"
"Insurance Company of South Carolina",,,100,139,"1847-02-09; Loan of 1847"
"Jackson, John",,,100,140,"1847-02-09; Loan of 1847"
"Johnson, Ralph C.",,,100,141,"1847-02-09; Loan of 1847"
"Jones, Isaac, (as executor)",,,100,142,"1847-02-09; Loan of 1847"
"Jones, Isaac, (as trustee)",,,100,143,"1847-02-09; Loan of 1847"
"Kellogg, John.",,,100,144,"1847-02-09; Loan of 1847"
"Kent, M.",,,100,145,"1847-02-09; Loan of 1847"
"Langdon, James R.",,,100,146,"1847-02-09; Loan of 1847"
"Lighthall, William ",,,100,147,"1847-02-09; Loan of 1847"
"Linebach, Charles F.",,,100,148,"1847-02-09; Loan of 1847"
"Looper, R. F.",,,100,149,"1847-02-09; Loan of 1847"
"Loud, Jacob H.",,,100,150,"1847-02-09; Loan of 1847"
"Lovell, Warren.",,,100,151,"1847-02-09; Loan of 1847"
"Martin & Co.",,,100,152,"1847-02-09; Loan of 1847"
"McKenzie, Lewis ",,,100,153,"1847-02-09; Loan of 1847"
"Mcintosh, George ",,,100,154,"1847-02-09; Loan of 1847"
"Mims, Caswell ",,,100,155,"1847-02-09; Loan of 1847"
"Moye, Wyatt",,,100,156,"1847-02-09; Loan of 1847"
"Neely, John",,,100,157,"1847-02-09; Loan of 1847"
"O' Donnell, Columbus ",,,100,158,"1847-02-09; Loan of 1847"
"Openheim, H. W.",,,100,159,"1847-02-09; Loan of 1847"
"Otis, H. G. ",,,100,160,"1847-02-09; Loan of 1847"
"Patchin, A. D. ",,,100,161,"1847-02-09; Loan of 1847"
"Paul & Brown J.",,,100,162,"1847-02-09; Loan of 1847"
"Penn, Daniel",,,100,163,"1847-02-09; Loan of 1847"
"Phelps, Lancelot ",,,100,164,"1847-02-09; Loan of 1847"
"Phelps, Warren",,,100,165,"1847-02-09; Loan of 1847"
"Porter, M. K.",,,100,166,"1847-02-09; Loan of 1847"
"Prait, E., & Brother",,,100,167,"1847-02-09; Loan of 1847"
"Prentis, Samuel.",,,100,168,"1847-02-09; Loan of 1847"
"Purdy, Elijah F.",,,100,169,"1847-02-09; Loan of 1847"
"Rawlings, W. C. ",,,100,170,"1847-02-09; Loan of 1847"
"Raymond, Edward A. ",,,100,171,"1847-02-09; Loan of 1847"
"Reid, Thomas ",,,100,172,"1847-02-09; Loan of 1847"
"Riordan, James. ",,,100,173,"1847-02-09; Loan of 1847"
"Sanders, George N. , ",,,100,174,"1847-02-09; Loan of 1847"
"Schroeder, Henry C. J.",,,100,175,"1847-02-09; Loan of 1847"
"Scott, John M.",,,100,176,"1847-02-09; Loan of 1847"
"Shattuch, George C. ",,,100,177,"1847-02-09; Loan of 1847"
"Smith, James",,,100,178,"1847-02-09; Loan of 1847"
"Thayer, J. E., & Brother.",,,100,179,"1847-02-09; Loan of 1847"
"Travers, John",,,100,180,"1847-02-09; Loan of 1847"
"Tunis, John",,,100,181,"1847-02-09; Loan of 1847"
"Waters, F. G., (trustee)",,,100,182,"1847-02-09; Loan of 1847"
"White, Arthur E.",,,100,183,"1847-02-09; Loan of 1847"
"White, J ",,,100,184,"1847-02-09; Loan of 1847"
"White, L. J ",,,100,185,"1847-02-09; Loan of 1847"
"Wilkins, Jeremiah H.",,,100,186,"1847-02-09; Loan of 1847"
"Wilkinson, J.",,,100,187,"1847-02-09; Loan of 1847"
"Wilson, G. B.",,,100,188,"1847-02-09; Loan of 1847"
"Winslow & Perkins",,,100,189,"1847-02-09; Loan of 1847"
"Wolff, C ",,,100,190,"1847-02-09; Loan of 1847"
"Wright, William.",,,100,191,"1847-02-09; Loan of 1847"
"• Chubb & Schenck",,,100,192,"1847-02-09; Loan of 1847"
"T.J. Abott",,,104,1,"1848-04-17; Loan of 1848"
"W.C. Bestor",,,103.7425,2,"1848-04-17; Loan of 1848"
"Samuel Keith",,,103.63,3,"1848-04-17; Loan of 1848"
"Charles Guantt",,,103.5,4,"1848-04-17; Loan of 1848"
"H.M. Prevost",,,103.425,5,"1848-04-17; Loan of 1848"
"E.W. Clark & Brothers",,,103.416842105263,6,"1848-04-17; Loan of 1848"
"J.P. Hamilton",,,103.41,7,"1848-04-17; Loan of 1848"
"James C. McGuire",,,103.303333333333,8,"1848-04-17; Loan of 1848"
"H.M. Prevost for H. Hough",,,103.3,9,"1848-04-17; Loan of 1848"
"Lott Newell",,,103.28,10,"1848-04-17; Loan of 1848"
"H.M. Wilson",,,103.25,11,"1848-04-17; Loan of 1848"
"J.B.B. Hale",,,103.25,12,"1848-04-17; Loan of 1848"
"A.R. Corbin",,,103.166666666667,13,"1848-04-17; Loan of 1848"
"J.P. Pleasants",,,103.09,14,"1848-04-17; Loan of 1848"
"Samuel L. Brooks",,,103.06,15,"1848-04-17; Loan of 1848"
"Corcoran & Riggs, for selves and Baring, Brothers & Co., London, and others",,,103.02,16,"1848-04-17; Loan of 1848"
"H.R. Schoolcraft",,,103.02,17,"1848-04-17; Loan of 1848"
"Winslow & Perkins",,,103.02,18,"1848-04-17; Loan of 1848"
"E.T. Kendall",,,103.01,19,"1848-04-17; Loan of 1848"
"Joseph Pugh",,,103.01,20,"1848-04-17; Loan of 1848"
"W.L. Marcy for Indian trust fund",,,103.01,21,"1848-04-17; Loan of 1848"
"W.R. Morgan",,,103.007142857143,22,"1848-04-17; Loan of 1848"
"John A. Grinstead",,,103,23,"1848-04-17; Loan of 1848"
"Stephen Poulterer",,,103,24,"1848-04-17; Loan of 1848"
"John P. Hamilton",,,102.98,25,"1848-04-17; Loan of 1848"
"John M. Atwood, for Colin M. Reed",,,102.91,26,"1848-04-17; Loan of 1848"
"T. & B. Nye",,,102.8,27,"1848-04-17; Loan of 1848"
"John E. Kendall",,,102.76,28,"1848-04-17; Loan of 1848"
"C.F. Duncan",,,102.75,29,"1848-04-17; Loan of 1848"
"Chubb & Schenck",,,102.717142857143,30,"1848-04-17; Loan of 1848"
"Thomas P. Bayley",,,102.703846153846,31,"1848-04-17; Loan of 1848"
"G. & T. Parker",,,102.675,32,"1848-04-17; Loan of 1848"
"J.E. Millard",,,102.65,33,"1848-04-17; Loan of 1848"
"Elijah Hise",,,102.625,34,"1848-04-17; Loan of 1848"
"W.S. Gittings",,,102.61875,35,"1848-04-17; Loan of 1848"
"J.P. Durbin",,,102.61,36,"1848-04-17; Loan of 1848"
"James Dunlap",,,102.55,37,"1848-04-17; Loan of 1848"
"John S. Gittings",,,102.545,38,"1848-04-17; Loan of 1848"
"W.A. Budd",,,102.51,39,"1848-04-17; Loan of 1848"
"A.B. Neilson for Mutual Insurance Company, New York",,,102.5,40,"1848-04-17; Loan of 1848"
"F.B. Cassing & B.B. Mosley",,,102.5,41,"1848-04-17; Loan of 1848"
"G.F. Gruel",,,102.5,42,"1848-04-17; Loan of 1848"
"E.W. Clarke & Brothers",,,102.495384615385,43,"1848-04-17; Loan of 1848"
"Looe Baker",,,102.368333333333,44,"1848-04-17; Loan of 1848"
"Thomas Biddle & Co",,,102.333,45,"1848-04-17; Loan of 1848"
"R.W. Meade",,,102.28375,46,"1848-04-17; Loan of 1848"
"E.W. Hewitt",,,102.25,47,"1848-04-17; Loan of 1848"
"Giles W. Porter",,,102.25,48,"1848-04-17; Loan of 1848"
"Roderick Curtis",,,102.243333333333,49,"1848-04-17; Loan of 1848"
"John W. Maury",,,102.225,50,"1848-04-17; Loan of 1848"
"Ellis & Morton",,,102.22,51,"1848-04-17; Loan of 1848"
