"newspaper_date","date","description","asset","registered","coupons_on","interest_suspended","issuer","price_low","price_high","original_text","url","comment","past_due","gold_rate","price_gold_low","price_gold_high","series","interest","current_yield_gold","current_yield_currency"
1862-02-27,1862-02-27,"Confederate States Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",100,100,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36","",0,1.44965572258386,68.9818957992043,68.9818957992043,"confederate_15mn",8,0.115972457806709,0.08
1862-02-27,1862-02-27,"Confederate States Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",,,"Confederate States Bonds--$5,000,000--sales at $90.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40","OCR error",0,1.44965572258386,,,"confederate_15mn",8,,
1862-02-27,1862-02-27,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",,,"North Carolina State bonds — sales 53 ½","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36","OCR error",0,1.44965572258386,,,"north_carolina_6pct_old",6,,
1862-02-27,1862-02-27,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",89.5,89.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40","",0,1.44965572258386,61.7387967402878,61.7387967402878,"north_carolina_6pct_old",6,0.0971836238603705,0.0670391061452514
1862-02-27,1862-02-27,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",99,99,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36","",0,1.44965572258386,68.2920768412122,68.2920768412122,"petersburg",6,0.08785792258084,0.0606060606060606
1862-02-27,1862-02-27,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",99.5,99.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40","",0,1.44965572258386,68.6369863202083,68.6369863202083,"petersburg",6,0.0874164254824438,0.0603015075376884
1862-02-27,1862-02-27,"Richmond City Bonds","richmond",0,0,0,"Richmond",100,100,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36","",0,1.44965572258386,68.9818957992043,68.9818957992043,"richmond",6,0.0869793433550316,0.06
1862-02-27,1862-02-27,"Richmond City Bonds","richmond",0,0,0,"Richmond",100,100,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40","",0,1.44965572258386,68.9818957992043,68.9818957992043,"richmond",6,0.0869793433550316,0.06
1862-02-27,1862-02-27,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",,,"Virginia 6 per cent. Registered Bonds, sales at $8.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0412:article=pos=36","OCR error; ignored.",0,1.44965572258386,,,"virginia_reg",6,,
1862-02-27,1862-02-27,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",91,91,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0414:article=pos=40","",0,1.44965572258386,62.7735251772759,62.7735251772759,"virginia_reg",6,0.0955816959945402,0.0659340659340659
1862-03-05,1862-03-05,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",97,97,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","",0,1.48548094158992,65.2987172600008,65.2987172600008,"confederate_100mn",8,0.12251389208989,0.0824742268041237
1862-03-05,1862-03-05,"Confederate States Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",99,99,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","",0,1.48548094158992,66.6450825643307,66.6450825643307,"confederate_15mn",8,0.120038863966862,0.0808080808080808
1862-03-05,1862-03-05,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",95,95,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","",0,1.48548094158992,63.9523519556709,63.9523519556709,"north_carolina_6pct_old",6,0.0938198489425213,0.0631578947368421
1862-03-05,1862-03-05,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",92.5,92.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","",0,1.48548094158992,62.2693953252585,62.2693953252585,"petersburg",6,0.0963555205355624,0.0648648648648649
1862-03-05,1862-03-05,"Richmond City Bonds","richmond",0,0,0,"Richmond",100.5,100.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","",0,1.48548094158992,67.6548565425782,67.6548565425782,"richmond",6,0.0886854293486519,0.0597014925373134
1862-03-05,1862-03-05,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",97.5,97.5,"Virginia 6 per cent. Registered Bond, sales at 27½.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0421:article=pos=35","OCR error; guess that the 2 was a 9.",0,1.48548094158992,65.6353085860833,65.6353085860833,"virginia_reg",6,0.0914142117901489,0.0615384615384615
1862-03-06,1862-03-06,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",98,98,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,65.7156884421309,65.7156884421309,"confederate_100mn",8,0.121736531863998,0.0816326530612245
1862-03-06,1862-03-06,"Confederate States Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",99,99,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,66.3862566915404,66.3862566915404,"confederate_15mn",8,0.120506869925977,0.0808080808080808
1862-03-06,1862-03-06,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",89.5,89.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,60.0158583221501,60.0158583221501,"north_carolina_6pct_old",6,0.0999735764469701,0.0670391061452514
1862-03-06,1862-03-06,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",92.5,92.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,62.0275630703786,62.0275630703786,"petersburg",6,0.0967311901838251,0.0648648648648649
1862-03-06,1862-03-06,"Richmond City Bonds","richmond",0,0,0,"Richmond",100.5,100.5,"Richmond City bonds — sales 100½.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,67.3921090656546,67.3921090656546,"richmond",6,0.0890311949453117,0.0597014925373134
1862-03-06,1862-03-06,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",92.5,92.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0417:article=pos=51","",0,1.49127251533397,62.0275630703786,62.0275630703786,"virginia_reg",6,0.0967311901838251,0.0648648648648649
1862-04-04,1862-04-04,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",,,"Confederate States bonds--$100,000,000 issue — sales $4.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","",0,1.69216964555949,,,"confederate_100mn",8,,
1862-04-04,1862-04-04,"Confederate States Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",98.5,98.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","",0,1.69216964555949,58.2092937658343,58.2092937658343,"confederate_15mn",8,0.137435098116507,0.0812182741116751
1862-04-04,1862-04-04,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",97.5,97.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","",0,1.69216964555949,57.6183364687192,57.6183364687192,"north_carolina_6pct_old",6,0.104133516649815,0.0615384615384615
1862-04-04,1862-04-04,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",92.5,92.5,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","",0,1.69216964555949,54.6635499831439,54.6635499831439,"petersburg",6,0.109762355387643,0.0648648648648649
1862-04-04,1862-04-04,"Richmond City Bonds","richmond",0,0,0,"Richmond",102,102,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","",0,1.69216964555949,60.277644305737,60.277644305737,"richmond",6,0.0995393909152641,0.0588235294117647
1862-04-04,1862-04-04,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",,,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0442:article=pos=61","OCR error; ignored.",0,1.69216964555949,,,"virginia_reg",6,,
1862-04-10,1862-04-10,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",97,97,"Confederate States bonds--$100,000,000 issue — sales 97.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,56.2072403653934,56.2072403653934,"confederate_100mn",8,0.142330417718312,0.0824742268041237
1862-04-10,1862-04-10,"Confederate States Bonds","confederate_15mn",0,0,0,"Confederacy",98.5,98.5,"Confederate States Bonds — sales at $98½","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,57.0764244947552,57.0764244947552,"confederate_15mn",8,0.140162949428185,0.0812182741116751
1862-04-10,1862-04-10,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",107.5,107.5,"North Carolina State bonds — sales 107½","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,62.2915292709257,62.2915292709257,"north_carolina_6pct_old",6,0.0963212826884389,0.0558139534883721
1862-04-10,1862-04-10,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",99,99,"Petersburg City Bonds — sales 99.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,57.3661525378758,57.3661525378758,"petersburg",6,0.104591291808153,0.0606060606060606
1862-04-10,1862-04-10,"Richmond City Bonds","richmond",0,0,0,"Richmond",100,100,"Richmond City bonds — sales 100 and int.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,57.9456086241169,57.9456086241169,"richmond",6,0.103545378890072,0.06
1862-04-10,1862-04-10,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",96,96,"Virginia 6 per cent. Registered Bonds, sales at 96.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0447:article=pos=49","",0,1.72575631483453,55.6277842791523,55.6277842791523,"virginia_reg",6,0.107859769677158,0.0625
1862-04-24,1862-04-24,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",97,97,"Confederate States bonds--$100,000,000 issue — sales 97.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,53.9581962952202,53.9581962952202,"confederate_100mn",8,0.148262924806266,0.0824742268041237
1862-04-24,1862-04-24,"Confederate States Bonds","confederate_15mn",0,0,0,"Confederacy",98.5,98.5,"Confederate States Bonds — sales at $98½.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,54.792601392569,54.792601392569,"confederate_15mn",8,0.146005113768608,0.0812182741116751
1862-04-24,1862-04-24,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",103.5,103.5,"North Carolina State bonds — sales 103½","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,57.5739517170649,57.5739517170649,"north_carolina_6pct_old",6,0.104213794972521,0.0579710144927536
1862-04-24,1862-04-24,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",90,90,"Petersburg Citjy Bonds — sales 90.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,50.064305840926,50.064305840926,"petersburg",6,0.119845864218399,0.0666666666666667
1862-04-24,1862-04-24,"Richmond City Bonds","richmond",0,0,0,"Richmond",100,100,"Richmond City bonds — sales 100 and int.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,55.6270064899178,55.6270064899178,"richmond",6,0.107861277796559,0.06
1862-04-24,1862-04-24,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",96,96,"Virginia 6 per cent. Reglatered Bonds, sales at 96.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0459:article=pos=40","",0,1.79768796327598,53.4019262303211,53.4019262303211,"virginia_reg",6,0.112355497704749,0.0625
1862-05-08,1862-05-08,"Confederate States Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",95,95,"Confederate States bonds--$100,000,000 issue — sales 95.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,49.8347782658431,49.8347782658431,"confederate_100mn",8,0.160530462427747,0.0842105263157895
1862-05-08,1862-05-08,"Confederate States Bonds","confederate_15mn",0,0,0,"Confederacy",98.5,98.5,"Confederate States Bonds — sales at $98½.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,51.6707964124794,51.6707964124794,"confederate_15mn",8,0.154826334321177,0.0812182741116751
1862-05-08,1862-05-08,"North Carolina State Bonds","north_carolina_6_old",0,0,0,"North Carolina",110,110,"North Carolina State bonds — held at 110.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,57.703427465713,57.703427465713,"north_carolina_6pct_old",6,0.103979958617972,0.0545454545454545
1862-05-08,1862-05-08,"Petersburg City Bonds","petersburg",0,0,0,"Petersburg",92,92,"Petersburg City Bonds — last sales 92.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,48.2610484258691,48.2610484258691,"petersburg",6,0.124323863564967,0.0652173913043478
1862-05-08,1862-05-08,"Richmond City Bonds","richmond",0,0,0,"Richmond",105,105,"Richmond City bonds — last sales 105 and int.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,55.0805443990897,55.0805443990897,"richmond",6,0.108931385218828,0.0571428571428571
1862-05-08,1862-05-08,"Virginia 6 per cent registered bonds","virginia",1,0,0,"Virginia",100,100,"Virginia 6 per cent. Registered Bonds, sales at 100","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0471:article=pos=47","",0,1.90629924132949,52.4576613324664,52.4576613324664,"virginia_reg",6,0.114377954479769,0.06
1862-07-01,1862-07-01,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",92.5,92.5,"Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37","",0,1.96896548015067,46.9789851231529,46.9789851231529,"confederate_100mn",8,0.170288906391409,0.0864864864864865
1862-07-01,1862-07-01,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",94,94,"Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37","",0,1.96896548015067,47.7408065035284,47.7408065035284,"confederate_15mn",8,0.167571530225589,0.0851063829787234
1862-07-25,1862-07-25,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",100,100,"Gold is now quoted in this market at 100 to 120 per cent. premium, and silver at 70 per cent., with a scarcity. Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. Convertible bonds (8's) are quoted at 101. This remarkable advance in Confederate stocks shows how quickly confidence was restored to the people after the battles which commenced on the 25th of June and terminated so gloriously for our arms.--They are now sought after with more eagerness, than any other description of stock investment.--There was little cause for their depreciation at all and the teachings of the past few weeks will, we doubt not, have a salutary effect in the future. Virginia State stocks, though not so especially the favorites among buyers as they were a short time since, yet command 100 in the market, with some inquiry.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37","",0,2.01219962365512,49.6968585146398,49.6968585146398,"confederate_100mn",8,0.16097596989241,0.08
1862-07-25,1862-07-25,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",100.5,100.5,"Gold is now quoted in this market at 100 to 120 per cent. premium, and silver at 70 per cent., with a scarcity. Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. Convertible bonds (8's) are quoted at 101. This remarkable advance in Confederate stocks shows how quickly confidence was restored to the people after the battles which commenced on the 25th of June and terminated so gloriously for our arms.--They are now sought after with more eagerness, than any other description of stock investment.--There was little cause for their depreciation at all and the teachings of the past few weeks will, we doubt not, have a salutary effect in the future. Virginia State stocks, though not so especially the favorites among buyers as they were a short time since, yet command 100 in the market, with some inquiry.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37","",0,2.01219962365512,49.945342807213,49.945342807213,"confederate_15mn",8,0.160175094420308,0.0796019900497512
1862-07-25,1862-07-25,"Virginia State Stocks","virginia",0,0,0,"Virginia",100,100,"Gold is now quoted in this market at 100 to 120 per cent. premium, and silver at 70 per cent., with a scarcity. Confederate bonds of the $100,000,000 loan have advanced since the 1st of this month from 92½ to 100 and interest, and of the $15,000,000 or cotton loan, from 94 to 100½ and interest. Convertible bonds (8's) are quoted at 101. This remarkable advance in Confederate stocks shows how quickly confidence was restored to the people after the battles which commenced on the 25th of June and terminated so gloriously for our arms.--They are now sought after with more eagerness, than any other description of stock investment.--There was little cause for their depreciation at all and the teachings of the past few weeks will, we doubt not, have a salutary effect in the future. Virginia State stocks, though not so especially the favorites among buyers as they were a short time since, yet command 100 in the market, with some inquiry.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0529:article=pos=37","",0,2.01219962365512,49.6968585146398,49.6968585146398,"virginia_coup",6,0.120731977419307,0.06
