"date","actual_maturity","yield_actual_low","yield_actual_high","yield_actual_mean","implied_maturity_low_5pct","implied_maturity_high_5pct","implied_maturity_mean_5pct","implied_maturity_low_4pct","implied_maturity_high_4pct","implied_maturity_mean_4pct","implied_maturity_low_6pct","implied_maturity_high_6pct","implied_maturity_mean_6pct"
1869-06-16,9.55068493150685,0.0337290469564611,0.0332532802762887,0.033491163616375,1863-02-09,1863-01-07,1863-01-23,1861-07-09,1861-05-29,1861-06-19,1864-03-01,1864-02-03,1864-02-17
1869-06-17,9.54794520547945,0.0339267976675235,0.0335365628170529,0.0337316802422882,1863-01-22,1862-12-26,1863-01-08,1861-06-17,1861-05-14,1861-05-31,1864-02-16,1864-01-24,1864-02-04
1869-06-18,9.54520547945205,0.0337484092107415,0.032984909670339,0.0333666594405403,1863-03-03,1863-01-09,1863-02-05,1861-08-06,1861-05-31,1861-07-03,1864-03-20,1864-02-05,1864-02-27
1869-06-19,9.54246575342466,0.0329943799286422,0.0325073615036089,0.0327508707161255,1863-04-07,1863-03-04,1863-03-21,1861-09-18,1861-08-07,1861-08-28,1864-04-18,1864-03-21,1864-04-04
1869-06-20,9.53972602739726,,,,,,,,,,,,
1869-06-21,9.53698630136986,0.0333875106621371,0.0326261796761446,0.033006845169141,1863-04-02,1863-02-08,1863-03-07,1861-09-11,1861-07-07,1861-08-09,1864-04-15,1864-03-01,1864-03-24
1869-06-22,9.53424657534247,0.033975543066471,0.0333106135181444,0.0336430782923077,1863-02-15,1862-12-31,1863-01-23,1861-07-15,1861-05-19,1861-06-17,1864-03-07,1864-01-29,1864-02-17
1869-06-23,9.53150684931507,0.0334067044020981,0.0330323154042716,0.0332195099031849,1863-03-08,1863-02-10,1863-02-23,1861-08-11,1861-07-09,1861-07-25,1864-03-25,1864-03-03,1864-03-14
1869-06-24,9.52876712328767,0.033128116671093,0.0327546452061124,0.0329413809386027,1863-03-29,1863-03-03,1863-03-16,1861-09-05,1861-08-04,1861-08-20,1864-04-12,1864-03-21,1864-04-01
1869-06-25,9.52602739726027,0.0334259202228643,0.0330513158732991,0.0332386180480817,1863-03-10,1863-02-12,1863-02-25,1861-08-13,1861-07-11,1861-07-27,1864-03-27,1864-03-05,1864-03-16
1869-06-26,9.52328767123288,0.0335366493401001,0.0333489456395692,0.0334427974898346,1863-02-19,1863-02-06,1863-02-13,1861-07-19,1861-07-03,1861-07-11,1864-03-11,1864-03-01,1864-03-06
1869-06-27,9.52054794520548,,,,,,,,,,,,
1869-06-28,9.51780821917808,0.0336427522790528,0.0332671542771448,0.0334549532780987,1863-02-28,1863-02-02,1863-02-15,1861-07-30,1861-06-28,1861-07-14,1864-03-19,1864-02-27,1864-03-08
1869-06-29,9.51506849315068,0.0334644182594009,0.0332767330719265,0.0333705756656638,1863-03-01,1863-02-16,1863-02-23,1861-07-31,1861-07-15,1861-07-23,1864-03-20,1864-03-09,1864-03-15
1869-06-30,9.51232876712329,0.0332863173844473,0.0329981408659702,0.0331422291252088,1863-03-22,1863-03-02,1863-03-12,1861-08-26,1861-08-01,1861-08-14,1864-04-07,1864-03-21,1864-03-30
1869-07-01,9.50958904109589,0.0336718298523277,0.0331949264713517,0.0334333781618397,1863-03-10,1863-02-05,1863-02-22,1861-08-11,1861-07-01,1861-07-21,1864-03-28,1864-03-01,1864-03-14
1869-07-02,9.50684931506849,0.0334066095225195,0.0330171599673339,0.0332118847449267,1863-03-24,1863-02-25,1863-03-11,1861-08-28,1861-07-25,1861-08-11,1864-04-09,1864-03-17,1864-03-29
1869-07-03,9.5041095890411,0.0333151034761605,0.0329259152341913,0.0331205093551759,1863-04-01,1863-03-05,1863-03-19,1861-09-07,1861-08-04,1861-08-21,1864-04-16,1864-03-24,1864-04-05
1869-07-04,9.5013698630137,,,,,,,,,,,,
1869-07-05,9.4986301369863,,,,,,,,,,,,
1869-07-06,9.4958904109589,0.0331562104130008,0.0320939270355119,0.0326250687242564,1863-06-03,1863-03-21,1863-04-27,1861-11-24,1861-08-24,1861-10-09,1864-06-08,1864-04-07,1864-05-08
1869-07-07,9.49315068493151,0.031803585816755,0.030825131145267,0.031314358481011,1863-08-31,1863-06-25,1863-07-28,1862-03-15,1861-12-21,1862-02-01,1864-08-21,1864-06-26,1864-07-24
1869-07-08,9.49041095890411,0.0323986707331656,0.0317130594325148,0.0320558650828402,1863-07-02,1863-05-16,1863-06-09,1861-12-30,1861-11-01,1861-11-30,1864-07-03,1864-05-24,1864-06-13
1869-07-09,9.48767123287671,0.0326951025460785,0.0321217300332325,0.0324084162896555,1863-06-06,1863-04-27,1863-05-17,1861-11-27,1861-10-08,1861-11-02,1864-06-11,1864-05-08,1864-05-25
1869-07-10,9.48493150684932,0.0324173874695799,0.0321310084070145,0.0322741979382972,1863-06-07,1863-05-18,1863-05-28,1861-11-28,1861-11-03,1861-11-15,1864-06-12,1864-05-26,1864-06-03
1869-07-11,9.48219178082192,,,,,,,,,,,,
1869-07-12,9.47945205479452,0.0331125852851585,0.0326371711827627,0.0328748782339606,1863-05-06,1863-04-03,1863-04-20,1861-10-18,1861-09-07,1861-09-28,1864-05-16,1864-04-19,1864-05-03
1869-07-13,9.47671232876712,0.0338904364162073,0.0331221581632404,0.0335062972897239,1863-04-04,1863-02-10,1863-03-09,1861-09-08,1861-07-04,1861-08-06,1864-04-20,1864-03-07,1864-03-29
1869-07-14,9.47397260273973,0.0335225376064611,0.0331317365779782,0.0333271370922196,1863-04-05,1863-03-09,1863-03-23,1861-09-09,1861-08-06,1861-08-23,1864-04-21,1864-03-29,1864-04-10
1869-07-15,9.47123287671233,0.0333293577616609,0.0330402082578564,0.0331847830097587,1863-04-13,1863-03-24,1863-04-03,1861-09-19,1861-08-25,1861-09-07,1864-04-28,1864-04-11,1864-04-20
1869-07-16,9.46849315068493,0.033150910036646,0.032473667656159,0.0328122888464025,1863-05-24,1863-04-07,1863-05-01,1861-11-09,1861-09-11,1861-10-11,1864-06-01,1864-04-23,1864-05-13
1869-07-17,9.46575342465753,0.0323825422554096,0.0318956367163693,0.0321390894858895,1863-07-05,1863-06-01,1863-06-18,1861-12-31,1861-11-18,1861-12-09,1864-07-06,1864-06-08,1864-06-22
1869-07-18,9.46301369863014,,,,,,,,,,,,
1869-07-19,9.46027397260274,0.0327033339972079,0.0322147556052952,0.0324590448012516,1863-06-16,1863-05-13,1863-05-30,1861-12-07,1861-10-25,1861-11-15,1864-06-21,1864-05-23,1864-06-06
1869-07-20,9.45753424657534,0.0322240878056443,0.0317376163952654,0.0319808521004549,1863-07-20,1863-06-17,1863-07-04,1862-01-19,1861-12-08,1861-12-29,1864-07-20,1864-06-22,1864-07-06
1869-07-21,9.45479452054795,0.0321330573310077,0.0316469054525962,0.0318899813918019,1863-07-28,1863-06-25,1863-07-11,1862-01-28,1861-12-17,1862-01-07,1864-07-26,1864-06-28,1864-07-12
1869-07-22,9.45205479452055,0.0321423712606689,0.0318417501084729,0.0319920606845708,1863-07-16,1863-06-26,1863-07-06,1862-01-13,1861-12-18,1861-12-31,1864-07-17,1864-06-29,1864-07-08
1869-07-23,9.44931506849315,0.0323526385516027,0.0319511234720371,0.03215188101182,1863-07-11,1863-06-13,1863-06-27,1862-01-06,1861-12-02,1861-12-19,1864-07-12,1864-06-19,1864-06-30
1869-07-24,9.44657534246575,0.0329384371962469,0.0322614707381335,0.0325999539671902,1863-06-21,1863-05-05,1863-05-28,1861-12-12,1861-10-14,1861-11-12,1864-06-26,1864-05-18,1864-06-06
1869-07-25,9.44383561643836,,,,,,,,,,,,
1869-07-26,9.44109589041096,0.0337266177060068,0.0328563958552147,0.0332915067806107,1863-05-14,1863-03-15,1863-04-14,1861-10-25,1861-08-11,1861-09-17,1864-05-25,1864-04-05,1864-04-30
1869-07-27,9.43835616438356,0.0338384305097788,0.032967120886113,0.033402775697946,1863-05-08,1863-03-09,1863-04-08,1861-10-17,1861-08-03,1861-09-10,1864-05-21,1864-04-01,1864-04-26
1869-07-28,9.43561643835617,0.0331649244911177,0.0326877578811696,0.0329263411861437,1863-05-29,1863-04-26,1863-05-13,1861-11-12,1861-10-02,1861-10-23,1864-06-07,1864-05-11,1864-05-25
1869-07-29,9.43287671232877,0.0328850247217746,0.0323083215524497,0.0325966731371121,1863-06-26,1863-05-17,1863-06-06,1861-12-17,1861-10-28,1861-11-22,1864-07-01,1864-05-28,1864-06-14
1869-07-30,9.43013698630137,0.0331841952200493,0.0327067513488519,0.0329454732844505,1863-05-31,1863-04-28,1863-05-15,1861-11-14,1861-10-04,1861-10-25,1864-06-09,1864-05-13,1864-05-27
1869-07-31,9.42739726027397,0.0330054436072826,0.0327162563623215,0.0328608499848019,1863-06-01,1863-05-12,1863-05-22,1861-11-15,1861-10-21,1861-11-03,1864-06-10,1864-05-25,1864-06-02
1869-08-01,9.42465753424658,,,,,,,,,,,,
1869-08-02,9.42191780821918,0.0331260994553239,0.0327352829725932,0.0329306912139586,1863-06-03,1863-05-07,1863-05-21,1861-11-17,1861-10-14,1861-10-31,1864-06-12,1864-05-21,1864-06-01
1869-08-03,9.41917808219178,0.0327448045790425,0.0323553086402223,0.0325500566096324,1863-07-01,1863-06-04,1863-06-17,1861-12-22,1861-11-18,1861-12-05,1864-07-06,1864-06-13,1864-06-24
1869-08-04,9.41643835616438,0.0326531845853028,0.0323647224629282,0.0325089535241155,1863-07-02,1863-06-12,1863-06-22,1861-12-23,1861-11-28,1861-12-10,1864-07-07,1864-06-20,1864-06-28
1869-08-05,9.41369863013699,0.0330534724833118,0.0325616075356345,0.0328075400094733,1863-06-20,1863-05-17,1863-06-03,1861-12-07,1861-10-26,1861-11-16,1864-06-27,1864-05-30,1864-06-13
1869-08-06,9.41095890410959,0.0330630950371643,0.0326721966287294,0.032867645832947,1863-06-14,1863-05-18,1863-05-31,1861-11-30,1861-10-27,1861-11-13,1864-06-22,1864-05-31,1864-06-11
1869-08-07,9.40821917808219,0.0329712114493506,0.0327829464597403,0.0328770789545455,1863-06-08,1863-05-26,1863-06-02,1861-11-22,1861-11-06,1861-11-14,1864-06-17,1864-06-06,1864-06-12
1869-08-08,9.4054794520548,,,,,,,,,,,,
1869-08-09,9.4027397260274,0.0329904254420367,0.0327007562411671,0.0328455908416019,1863-06-17,1863-05-28,1863-06-07,1861-12-03,1861-11-08,1861-11-20,1864-06-25,1864-06-08,1864-06-17
1869-08-10,9.4,0.0326090596014107,0.0323203674874111,0.0324647135444109,1863-07-15,1863-06-25,1863-07-05,1862-01-06,1861-12-12,1861-12-25,1864-07-18,1864-07-02,1864-07-10
1869-08-11,9.3972602739726,0.0323297903350751,0.0320274162898634,0.0321786033124692,1863-08-05,1863-07-16,1863-07-26,1862-02-02,1862-01-07,1862-01-20,1864-08-06,1864-07-19,1864-07-28
1869-08-12,9.39452054794521,0.0320367564520943,0.0311487545693643,0.0315927555107294,1863-10-06,1863-08-06,1863-09-06,1862-04-20,1862-02-03,1862-03-13,1864-09-26,1864-08-07,1864-09-01
1869-08-13,9.39178082191781,0.031758755837867,0.0312577583716236,0.0315082571047452,1863-09-30,1863-08-27,1863-09-13,1862-04-13,1862-03-01,1862-03-22,1864-09-22,1864-08-24,1864-09-07
1869-08-14,9.38904109589041,0.0314670539890311,0.0310670803195219,0.0312670671542765,1863-10-15,1863-09-18,1863-10-01,1862-05-01,1862-03-28,1862-04-14,1864-10-04,1864-09-11,1864-09-23
1869-08-15,9.38630136986301,,,,,,,,,,,,
1869-08-16,9.38356164383562,0.0312851374300513,0.0308856802547457,0.0310854088423985,1863-10-31,1863-10-03,1863-10-17,1862-05-20,1862-04-16,1862-05-03,1864-10-17,1864-09-25,1864-10-06
1869-08-17,9.38082191780822,0.0308947006052873,0.0302981341414492,0.0305964173733683,1863-12-12,1863-11-01,1863-11-21,1862-07-11,1862-05-21,1862-06-15,1864-11-21,1864-10-18,1864-11-04
1869-08-18,9.37808219178082,0.0307044413550449,0.0302078525605984,0.0304561469578216,1863-12-19,1863-11-15,1863-12-02,1862-07-20,1862-06-08,1862-06-29,1864-11-28,1864-10-31,1864-11-14
1869-08-19,9.37534246575343,0.0307134140147045,0.0302166801037195,0.030465047059212,1863-12-20,1863-11-16,1863-12-03,1862-07-21,1862-06-09,1862-06-30,1864-11-29,1864-11-01,1864-11-15
1869-08-20,9.37260273972603,0.030423986860078,0.0301264140618463,0.0302752004609622,1863-12-28,1863-12-08,1863-12-18,1862-07-31,1862-07-05,1862-07-18,1864-12-06,1864-11-19,1864-11-27
1869-08-21,9.36986301369863,0.0297255289922399,0.029022832575631,0.0293741807839354,1864-03-14,1864-01-26,1864-02-19,1862-11-04,1862-09-05,1862-10-05,1865-02-08,1864-12-30,1865-01-19
1869-08-22,9.36712328767123,,,,,,,,,,,,
1869-08-23,9.36438356164384,0.0300537625182357,0.0292362188584606,0.0296449906883481,1864-03-03,1864-01-07,1864-02-04,1862-10-20,1862-08-11,1862-09-15,1865-01-30,1864-12-14,1865-01-07
1869-08-24,9.36164383561644,0.0303602023120638,0.0299635270930289,0.0301618647025464,1864-01-15,1863-12-19,1864-01-01,1862-08-21,1862-07-18,1862-08-04,1864-12-21,1864-11-28,1864-12-10
1869-08-25,9.35890410958904,0.0310670402828857,0.0303690899591107,0.0307180651209981,1863-12-20,1863-11-02,1863-11-26,1862-07-19,1862-05-20,1862-06-19,1864-11-29,1864-10-21,1864-11-10
1869-08-26,9.35616438356164,0.0312764507813617,0.0304774404241074,0.0308769456027346,1863-12-14,1863-10-20,1863-11-17,1862-07-11,1862-05-04,1862-06-07,1864-11-25,1864-10-10,1864-11-02
1869-08-27,9.35342465753425,0.0314863601924329,0.0299898570816871,0.03073810863706,1864-01-18,1863-10-08,1863-11-28,1862-08-24,1862-04-18,1862-06-21,1864-12-24,1864-09-30,1864-11-12
1869-08-28,9.35068493150685,0.0316967703706134,0.0309942733291837,0.0313455218498985,1863-11-12,1863-09-25,1863-10-19,1862-06-01,1862-04-02,1862-05-02,1864-10-29,1864-09-19,1864-10-09
1869-08-29,9.34794520547945,,,,,,,,,,,,
1869-08-30,9.34520547945205,0.031413543153892,0.0308124604978947,0.0311130018258934,1863-11-27,1863-10-17,1863-11-07,1862-06-20,1862-04-30,1862-05-25,1864-11-12,1864-10-09,1864-10-26
1869-08-31,9.34246575342466,0.0312219601920826,0.030921471981035,0.0310717160865588,1863-11-22,1863-11-01,1863-11-11,1862-06-12,1862-05-18,1862-05-31,1864-11-07,1864-10-21,1864-10-30
1869-09-01,9.33972602739726,0.0310306409130255,0.0306308076113671,0.0308307242621964,1863-12-13,1863-11-16,1863-11-29,1862-07-09,1862-06-05,1862-06-22,1864-11-25,1864-11-02,1864-11-14
1869-09-02,9.33698630136986,0.031541793925166,0.0306397955243986,0.0310907947247823,1863-12-14,1863-10-14,1863-11-13,1862-07-10,1862-04-24,1862-06-02,1864-11-26,1864-10-06,1864-11-01
1869-09-03,9.33424657534247,0.0329407089579353,0.0323450028925906,0.032642855925263,1863-08-22,1863-07-12,1863-08-01,1862-02-17,1861-12-28,1862-01-22,1864-08-23,1864-07-20,1864-08-06
1869-09-04,9.33150684931507,0.0340343320737353,0.0325575986051989,0.0332959653394672,1863-08-09,1863-04-30,1863-06-19,1862-01-31,1861-09-27,1861-11-29,1864-08-12,1864-05-20,1864-07-01
1869-09-05,9.32876712328767,,,,,,,,,,,,
1869-09-06,9.32602739726027,0.0343345832601144,0.0331740929178492,0.0337543380889818,1863-07-01,1863-04-13,1863-05-23,1861-12-13,1861-09-06,1861-10-25,1864-07-11,1864-05-07,1864-06-09
1869-09-07,9.32328767123288,0.0337700338793597,0.0330815862893765,0.0334258100843681,1863-07-09,1863-05-23,1863-06-16,1861-12-23,1861-10-26,1861-11-24,1864-07-18,1864-06-09,1864-06-29
1869-09-08,9.32054794520548,0.0330913104476038,0.0317992584582315,0.0324452844529177,1863-10-06,1863-07-10,1863-08-23,1862-04-13,1861-12-24,1862-02-17,1864-09-30,1864-07-19,1864-08-25
1869-09-09,9.31780821917808,0.0328967019971891,0.0320108835672473,0.0324537927822182,1863-09-23,1863-07-25,1863-08-24,1862-03-28,1862-01-11,1862-02-18,1864-09-20,1864-08-01,1864-08-26
1869-09-10,9.31506849315068,0.0324115955456047,0.0322230152342518,0.0323173053899282,1863-09-10,1863-08-29,1863-09-04,1862-03-12,1862-02-24,1862-03-04,1864-09-10,1864-08-30,1864-09-04
1869-09-11,9.31232876712329,0.0329160586915093,0.0324211311724201,0.0326685949319647,1863-08-30,1863-07-27,1863-08-13,1862-02-25,1862-01-13,1862-02-03,1864-08-31,1864-08-03,1864-08-17
1869-09-12,9.30958904109589,,,,,,,,,,,,
1869-09-13,9.30684931506849,0.0329354381785223,0.0326438565938497,0.032789647386186,1863-08-18,1863-07-29,1863-08-08,1862-02-09,1862-01-15,1862-01-28,1864-08-21,1864-08-05,1864-08-13
1869-09-14,9.3041095890411,0.0334427948918314,0.0328575531108592,0.0331501740013452,1863-08-05,1863-06-26,1863-07-16,1862-01-24,1861-12-05,1861-12-30,1864-08-11,1864-07-09,1864-07-25
1869-09-15,9.3013698630137,0.0334526454941559,0.0329548404985096,0.0332037429963329,1863-07-31,1863-06-27,1863-07-14,1862-01-17,1861-12-06,1861-12-27,1864-08-07,1864-07-10,1864-07-24
1869-09-16,9.2986301369863,0.0334625019011961,0.0332718362676366,0.0333671690844163,1863-07-11,1863-06-28,1863-07-05,1861-12-23,1861-12-07,1861-12-15,1864-07-21,1864-07-11,1864-07-16
1869-09-17,9.2958904109589,0.0336634246824078,0.033281642290704,0.033472533486556,1863-07-12,1863-06-16,1863-06-29,1861-12-24,1861-11-22,1861-12-08,1864-07-22,1864-07-01,1864-07-12
1869-09-18,9.29315068493151,0.0336733490410995,0.0334822321499586,0.033577790595529,1863-06-30,1863-06-17,1863-06-24,1861-12-09,1861-11-23,1861-12-01,1864-07-13,1864-07-02,1864-07-07
1869-09-19,9.29041095890411,,,,,,,,,,,,
1869-09-20,9.28767123287671,0.0341949660894226,0.0336932153237196,0.0339440907065711,1863-06-19,1863-05-16,1863-06-02,1861-11-25,1861-10-13,1861-11-04,1864-07-04,1864-06-05,1864-06-20
1869-09-21,9.28493150684931,0.0344865510231424,0.0342938697594864,0.0343902103913144,1863-05-11,1863-04-28,1863-05-05,1861-10-07,1861-09-21,1861-09-29,1864-06-01,1864-05-22,1864-05-27
1869-09-22,9.28219178082192,0.0367307873122263,0.0342151520198177,0.035472969666022,1863-05-18,1862-11-29,1863-02-22,1861-10-15,1861-03-16,1861-07-01,1864-06-07,1864-01-17,1864-03-28
1869-09-23,9.27945205479452,0.0394890473033217,0.0370299563759849,0.0382595018396533,1862-11-10,1862-05-28,1862-08-19,1861-02-21,1860-07-28,1860-11-09,1864-01-02,1863-08-16,1863-10-25
1869-09-24,9.27671232876712,0.0523334990768994,0.0307384698902324,0.0415359844835659,1864-01-12,1860-01-10,1862-01-11,1862-08-09,1857-08-07,1860-02-07,1864-12-24,1861-08-23,1863-04-24
1869-09-25,9.27397260273973,,,,,,,,,,,,
1869-09-26,9.27123287671233,,,,,,,,,,,,
1869-09-27,9.26849315068493,,,,,,,,,,,,
1869-09-28,9.26575342465753,,,,,,,,,,,,
1869-09-29,9.26301369863014,,,,,,,,,,,,
1869-09-30,9.26027397260274,0.0299774864039195,0.028843146502319,0.0294103164531194,1864-05-29,1864-03-13,1864-04-20,1863-01-27,1862-10-23,1862-12-10,1865-04-19,1865-02-14,1865-03-18
1869-10-01,9.25753424657534,0.0288516825030596,0.0283449413502936,0.0285983119266765,1864-07-03,1864-05-30,1864-06-16,1863-03-12,1863-01-28,1863-02-19,1865-05-18,1865-04-20,1865-05-04
1869-10-02,9.25479452054794,0.0287614749754616,0.02835333239273,0.0285574036840958,1864-07-04,1864-06-06,1864-06-20,1863-03-13,1863-02-07,1863-02-24,1865-05-19,1865-04-26,1865-05-08
1869-10-03,9.25205479452055,,,,,,,,,,,,
1869-10-04,9.24931506849315,0.028370129390593,0.0275300621202716,0.0279500957554323,1864-09-01,1864-07-06,1864-08-03,1863-05-25,1863-03-15,1863-04-20,1865-07-07,1865-05-21,1865-06-14
1869-10-05,9.24657534246575,0.0289989436427867,0.0274406062444489,0.0282197749436177,1864-09-08,1864-05-26,1864-07-18,1863-06-03,1863-01-23,1863-03-29,1865-07-14,1865-04-17,1865-05-31
1869-10-06,9.24383561643836,0.0290075384689997,0.0282744928598277,0.0286410156644137,1864-07-16,1864-05-27,1864-06-21,1863-03-27,1863-01-24,1863-02-24,1865-05-30,1865-04-18,1865-05-09
1869-10-07,9.24109589041096,0.0300396987978796,0.0293278670379235,0.0296837829179016,1864-05-07,1864-03-20,1864-04-13,1862-12-29,1862-10-30,1862-11-29,1865-04-02,1865-02-21,1865-03-13
1869-10-08,9.23835616438356,0.0297489786692262,0.0289115762686353,0.0293302774689308,1864-06-06,1864-04-10,1864-05-08,1863-02-04,1862-11-26,1862-12-31,1865-04-27,1865-03-11,1865-04-03
1869-10-09,9.23561643835616,0.029132501346765,0.0288211991892937,0.0289768502680294,1864-06-13,1864-05-23,1864-06-03,1863-02-14,1863-01-18,1863-01-31,1865-05-03,1865-04-16,1865-04-24
1869-10-10,9.23287671232877,,,,,,,,,,,,
1869-10-11,9.23013698630137,0.029149795796956,0.0286264436603252,0.0288881197286406,1864-06-30,1864-05-25,1864-06-12,1863-03-05,1863-01-20,1863-02-11,1865-05-17,1865-04-18,1865-05-02
1869-10-12,9.22739726027397,0.0287479199315414,0.028536185077575,0.0286420525045582,1864-07-07,1864-06-23,1864-06-30,1863-03-15,1863-02-25,1863-03-06,1865-05-24,1865-05-12,1865-05-18
1869-10-13,9.22465753424657,0.0286434477848635,0.0285446603330183,0.028594054058941,1864-07-08,1864-07-02,1864-07-05,1863-03-16,1863-03-07,1863-03-12,1865-05-25,1865-05-19,1865-05-22
1869-10-14,9.22191780821918,0.028553140624264,0.0284544137916346,0.0285037772079493,1864-07-16,1864-07-09,1864-07-13,1863-03-25,1863-03-17,1863-03-21,1865-05-31,1865-05-26,1865-05-28
1869-10-15,9.21917808219178,0.0285616259558017,0.0284628697838461,0.0285122478698239,1864-07-17,1864-07-10,1864-07-14,1863-03-26,1863-03-18,1863-03-22,1865-06-01,1865-05-27,1865-05-29
1869-10-16,9.21643835616438,0.0285701163321262,0.0284713308034013,0.0285207235677638,1864-07-18,1864-07-11,1864-07-15,1863-03-27,1863-03-19,1863-03-23,1865-06-02,1865-05-28,1865-05-30
1869-10-17,9.21369863013699,,,,,,,,,,,,
1869-10-18,9.21095890410959,0.0287992249641379,0.0284882679424872,0.0286437464533126,1864-07-20,1864-06-29,1864-07-09,1863-03-29,1863-03-03,1863-03-16,1865-06-04,1865-05-18,1865-05-26
1869-10-19,9.20821917808219,0.0285956177748505,0.0284967440710033,0.0285461809229269,1864-07-21,1864-07-14,1864-07-18,1863-03-30,1863-03-22,1863-03-26,1865-06-05,1865-05-31,1865-06-02
1869-10-20,9.20547945205479,0.0286041283753787,0.0285052252448339,0.0285546768101063,1864-07-22,1864-07-15,1864-07-19,1863-03-31,1863-03-23,1863-03-27,1865-06-06,1865-06-01,1865-06-03
1869-10-21,9.2027397260274,0.0294501028636248,0.0286126440432488,0.0290313734534367,1864-07-16,1864-05-21,1864-06-18,1863-03-24,1863-01-12,1863-02-17,1865-06-02,1865-04-16,1865-05-09
1869-10-22,9.2,0.0299732066941856,0.02924528351398,0.0296092451040828,1864-06-05,1864-04-17,1864-05-12,1863-01-31,1862-12-01,1863-01-01,1865-04-29,1865-03-19,1865-04-08
1869-10-23,9.1972602739726,0.0297674697820132,0.0292539952457387,0.0295107325138759,1864-06-06,1864-05-03,1864-05-20,1863-02-01,1862-12-20,1863-01-11,1865-04-30,1865-04-01,1865-04-15
1869-10-24,9.19452054794521,,,,,,,,,,,,
1869-10-25,9.19178082191781,0.0295851229235941,0.0292714342891043,0.0294282786063492,1864-06-08,1864-05-18,1864-05-29,1863-02-03,1863-01-08,1863-01-21,1865-05-02,1865-04-14,1865-04-23
1869-10-26,9.18904109589041,0.0287544689003087,0.0286552985513633,0.0287048837258361,1864-07-21,1864-07-15,1864-07-18,1863-03-29,1863-03-20,1863-03-25,1865-06-07,1865-06-01,1865-06-04
1869-10-27,9.18630136986301,0.0286638447185424,0.0285647351096457,0.028614289914094,1864-07-29,1864-07-22,1864-07-26,1863-04-07,1863-03-30,1863-04-03,1865-06-13,1865-06-08,1865-06-10
