"date","series","issue","url","volume","is_clean","adjust_gold","adjust_currency","notes","gold_rate","price_currency","price_gold"
1855-09-21,"Kentucky 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,101,101
1855-09-21,"Georgia 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,1,0,0,"",1,99,99
1855-09-21,"Louisiana 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,93,93
1855-09-21,"Indiana 5 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,83.5,83.5
1855-09-21,"Missouri 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,92.5,92.5
1855-09-21,"North Carolina 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,99,99
1855-09-21,"Ohio 6 per cents, 1875","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,114,114
1855-09-21,"Pennsylvania 5 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,85.75,85.75
1855-09-21,"U.S. 6 per cents, 1867-8","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,117.75,117.75
1855-09-21,"Virginia 6 per cents","1855-09-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334",10,0,0,0,"",1,98.25,98.25
1855-09-28,"California 7 per cents, 1870","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,87.25,87.25
1855-09-28,"Kentucky 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,101,101
1855-09-28,"Georgia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,1,0,0,"",1,99,99
1855-09-28,"Louisiana 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,92,92
1855-09-28,"Indiana 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,82,82
1855-09-28,"Missouri 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,91.75,91.75
1855-09-28,"North Carolina 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,99,99
1855-09-28,"Ohio 6 per cents, 1875","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,114,114
1855-09-28,"Pennsylvania 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,85.25,85.25
1855-09-28,"U.S. 6 per cents, 1867-8","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,118,118
1855-09-28,"Virginia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,97.25,97.25
1855-10-05,"California 7 per cents, 1870","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,86,86
1855-10-05,"Kentucky 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,101,101
1855-10-05,"Georgia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,1,0,0,"",1,99,99
1855-10-05,"Louisiana 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,92,92
1855-10-05,"Indiana 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,82,82
1855-10-05,"Missouri 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,91,91
1855-10-05,"North Carolina 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,99,99
1855-10-05,"Ohio 6 per cents, 1875","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,114,114
1855-10-05,"Pennsylvania 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,85,85
1855-10-05,"U.S. 6 per cents, 1867-8","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,117.75,117.75
1855-10-05,"Virginia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,97,97
1855-10-12,"California 7 per cents, 1870","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,84,84
1855-10-12,"Kentucky 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,101,101
1855-10-12,"Georgia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,1,0,0,"",1,96.25,96.25
1855-10-12,"Louisiana 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,90,90
1855-10-12,"Indiana 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,80.25,80.25
1855-10-12,"Missouri 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,87,87
1855-10-12,"North Carolina 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,98.5,98.5
1855-10-12,"Ohio 6 per cents, 1875","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,115,115
1855-10-12,"Pennsylvania 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,85.5,85.5
1855-10-12,"Virginia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,96.25,96.25
1855-10-12,"U.S. 6 per cents, 1867-8","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,117.75,117.75
1855-10-26,"California 7 per cents, 1870","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,85,85
1855-10-26,"Kentucky 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,101.5,101.5
1855-10-26,"Georgia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,1,0,0,"",1,99,99
1855-10-26,"Louisiana 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,86,86
1855-10-26,"Indiana 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,80.25,80.25
1855-10-26,"Missouri 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,87,87
1855-10-26,"North Carolina 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,98.5,98.5
1855-10-26,"Ohio 6 per cents, 1875","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,113,113
1855-10-26,"Pennsylvania 5 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,83,83
1855-10-26,"Virginia 6 per cents","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,95.75,95.75
1855-10-26,"U.S. 6 per cents, 1867-8","1855-10-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414",10,0,0,0,"",1,117.5,117.5
1855-11-02,"California 7 per cents, 1870","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,87,87
1855-11-02,"Kentucky 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,102,102
1855-11-02,"Georgia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,1,0,0,"",1,100,100
1855-11-02,"Louisiana 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,88.5,88.5
1855-11-02,"Indiana 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,79.75,79.75
1855-11-02,"Missouri 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,86,86
1855-11-02,"North Carolina 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,97.5,97.5
1855-11-02,"Ohio 6 per cents, 1875","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,113,113
1855-11-02,"Pennsylvania 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,83.5,83.5
1855-11-02,"U.S. 6 per cents, 1867-8","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,118,118
1855-11-02,"Virginia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,94,94
1855-11-09,"California 7 per cents, 1870","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,84.5,84.5
1855-11-09,"Kentucky 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,102,102
1855-11-09,"Georgia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,1,0,0,"",1,,
1855-11-09,"Louisiana 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,,
1855-11-09,"Indiana 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,79,79
1855-11-09,"Missouri 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,86,86
1855-11-09,"North Carolina 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,97,97
1855-11-09,"Ohio 6 per cents, 1875","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,112,112
1855-11-09,"Pennsylvania 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,83,83
1855-11-09,"U.S. 6 per cents, 1867-8","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,118,118
1855-11-09,"Virginia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,98,98
1855-11-16,"California 7 per cents, 1870","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,84,84
1855-11-16,"Kentucky 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,102,102
1855-11-16,"Georgia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,1,0,0,"",1,98,98
1855-11-16,"Louisiana 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,89,89
1855-11-16,"Indiana 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,81,81
1855-11-16,"Missouri 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,89.5,89.5
1855-11-16,"North Carolina 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,97,97
1855-11-16,"Ohio 6 per cents, 1875","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,112,112
1855-11-16,"Pennsylvania 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,82.5,82.5
1855-11-16,"U.S. 6 per cents, 1867-8","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,118.25,118.25
1855-11-16,"Virginia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,94.25,94.25
1855-11-23,"California 7 per cents, 1870","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,85,85
1855-11-23,"Kentucky 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,102,102
1855-11-23,"Georgia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,1,0,0,"",1,98,98
1855-11-23,"Louisiana 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,92.25,92.25
1855-11-23,"Indiana 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,81.25,81.25
1855-11-23,"Missouri 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,90,90
1855-11-23,"North Carolina 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,96,96
1855-11-23,"Ohio 6 per cents, 1875","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,112,112
1855-11-23,"Pennsylvania 5 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,83,83
1855-11-23,"U.S. 6 per cents, 1867-8","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,118.25,118.25
1855-11-23,"Virginia 6 per cents","1855-11-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495",10,0,0,0,"",1,96.5,96.5
1856-01-18,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.5,84.5
1856-01-18,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,100,100
1856-01-18,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,98,98
1856-01-18,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,85,85
1856-01-18,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,81.5,81.5
1856-01-18,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.75,84.75
1856-01-18,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,94,94
1856-01-18,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,110.5,110.5
1856-01-18,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.25,84.25
1856-01-18,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,116.5,116.5
1856-01-18,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,93,93
1856-01-25,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.25,84.25
1856-01-25,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,100,100
1856-01-25,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,98,98
1856-01-25,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,86,86
1856-01-25,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,81.75,81.75
1856-01-25,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.5,84.5
1856-01-25,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,95,95
1856-01-25,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,109,109
1856-01-25,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,82.25,82.25
1856-01-25,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,116.5,116.5
1856-01-25,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,93,93
1856-02-01,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84,84
1856-02-01,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,100,100
1856-02-01,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,97,97
1856-02-01,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,87,87
1856-02-01,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,82.5,82.5
1856-02-01,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,85.5,85.5
1856-02-01,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,96,96
1856-02-01,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,110,110
1856-02-01,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,83.25,83.25
1856-02-01,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,116.5,116.5
1856-02-01,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,94,94
1856-02-08,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,85,85
1856-02-08,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,100.5,100.5
1856-02-08,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,99,99
1856-02-08,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,88,88
1856-02-08,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,82.25,82.25
1856-02-08,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,85,85
1856-02-08,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,98.5,98.5
1856-02-08,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,110,110
1856-02-08,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,86,86
1856-02-08,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,116.5,116.5
1856-02-08,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,94.5,94.5
1856-02-15,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,89,89
1856-02-15,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,101,101
1856-02-15,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,98,98
1856-02-15,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,90.5,90.5
1856-02-15,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84,84
1856-02-15,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,87,87
1856-02-15,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,98,98
1856-02-15,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,110,110
1856-02-15,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.75,84.75
1856-02-15,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,117,117
1856-02-15,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,95.5,95.5
1856-02-22,"California 7 per cents, 1870","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,89.25,89.25
1856-02-22,"Kentucky 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,100,100
1856-02-22,"Georgia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,1,0,0,"",1,97,97
1856-02-22,"Louisiana 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,90.5,90.5
1856-02-22,"Indiana 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,84.5,84.5
1856-02-22,"Ohio 6 per cents, 1875","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,110,110
1856-02-22,"Missouri 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,87,87
1856-02-22,"North Carolina 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,92.5,92.5
1856-02-22,"Pennsylvania 5 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,85.5,85.5
1856-02-22,"U.S. 6 per cents, 1867-8","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,116.5,116.5
1856-02-22,"Virginia 6 per cents","1856-02-23","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750",10,0,0,0,"",1,95.25,95.25
1856-03-07,"California 7 per cents, 1870","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,90,90
1856-03-07,"Kentucky 6 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,102,102
1856-03-07,"Georgia 6 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,1,0,0,"",1,100,100
1856-03-07,"Louisiana 6 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,90,90
1856-03-07,"Indiana 5 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,84,84
1856-03-07,"Ohio 6 per cents, 1875","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,110,110
1856-03-07,"Missouri 6 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,86.25,86.25
1856-03-07,"North Carolina 6 per cents","1856-04-26","http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911",10,0,0,0,"",1,98,98
