"date","volume","url","description","issuer","interest","price_string","price_currency_low","price_currency_high","in_table","comment","asset","gold_rate","price_gold_low","price_gold_high","price_gold","price_currency","current_yield"
1859-06-25,14,"http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77","Pennsylvania coupon, 1877 5 per cent","Pennsylvania",5,"93.5",93.5,93.5,1,"","pennsylvania_5_1877",1,93.5,93.5,93.5,93.5,0.053475935828877
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Rhode Island","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.39130491676208,85.5312150243406,86.2499647304275,85.889838043857,119.498953970317,0.0698569252969866
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Rhode Island","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.39130491676208,85.5312150243406,86.2499647304275,85.889838043857,119.498953970317,0.0698569252969866
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Rhode Island","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.46875277415245,81.0211235642903,81.7019733421415,81.3608362641388,119.498953970317,0.0737455546858066
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Rhode Island","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.46875277415245,81.0211235642903,81.7019733421415,81.3608362641388,119.498953970317,0.0737455546858066
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Rhode Island","Rhode Island",6,"108 @ 110",108,110,0,"","rhode_island",1.48876045697976,72.5435710585025,73.8869705225488,73.2121895342572,108.99541274751,0.081953565904384
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Rhode Island","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.48876045697976,79.9322681107573,80.6039678427805,80.2674153589113,119.498953970317,0.0747501333283417
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Rhode Island","Rhode Island",6,"114 @ 115",114,115,0,"","rhode_island",1.48876045697976,76.5737694506415,77.2454691826646,76.9088860165066,114.498908291739,0.0780143922343674
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Rhode Island","Rhode Island",6,"105 @ 106",105,106,0,"","rhode_island",2.19766016788843,47.7780875925356,48.2331169981788,48.0050631579629,105.498815159223,0.124986816083477
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Rhode Island","Rhode Island",6,"99.75 @ 101",99.75,101,0,"","rhode_island",2.20104536797518,45.3193748076913,45.8872867726999,45.6024467343585,100.373054152995,0.13157188768732
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","Rhode Island","Rhode Island",6,"100 @ 102",100,102,0,"","rhode_island",1.98123643574103,50.473531677504,51.4830023110541,50.9757682433526,100.995049383621,0.117702983334291
1865-05-24,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016","Rhode Island","Rhode Island",6,"98 @ 100",98,100,0,"","rhode_island",1.33686186275953,73.3060032079229,74.8020440897172,74.0502456714358,98.9949493661167,0.081026064742881
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","Rhode Island","Rhode Island",6,"97 @ 100",97,100,0,"","rhode_island",1.40493406084871,69.042386189572,71.1777177212082,70.1019220492562,98.4885780179611,0.0855896646569003
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Rhode Island","Rhode Island",6,"96.5 @ 98",96.5,98,0,"","rhode_island",1.47004825704893,65.6441035437304,66.6644782102132,66.1523235443775,97.2471079261486,0.090699761981527
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Rhode Island","Rhode Island",6,"92 @ 97",92,97,0,"","rhode_island",1.45751348199971,63.1212,66.5517,64.8137575368069,94.4669254289564,0.0925729386479818
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","Rhode Island coupons 1871","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island_1871",1.24875124875125,95.2952,96.096,95.6947623394301,119.498953970317,0.0626993563003788
1863-06-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86","Rhode Island sixes","Rhode Island",6,"119 @ 120",119,120,0,"","rhode_island",1.43492610130578,82.9311,83.628,83.2788210219141,119.498953970317,0.0720471294667002
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Rhode Island sixes, War loan","Rhode Island",6,"97 @ 100",97,100,0,"","rhode_island",1.43369653029585,67.6572747093023,69.7497677415488,68.6955544194819,98.4885780179611,0.0873418964400761
1863-08-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA246","Rhode Island War Loan","Rhode Island",6,"109 @ 112",109,112,0,"","rhode_island",1.24875124875125,87.2872,89.6896,88.4802466832004,110.489818535465,0.0678117458406591
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","Rhone Island","Rhode Island",6,"100",100,100,0,"","rhode_island",2.24878483200653,44.4684607334232,44.4684607334232,44.4684607334232,100,0.134927089920392
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Tennessee","Tennessee",6,"65 @ 66",65,66,0,"","tennessee",1.39130491676208,46.7187308956482,47.4374806017351,47.0767340689644,65.4980915752513,0.127451492093958
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Tennessee","Tennessee",6,"56 @ 58",56,58,0,"","tennessee",2.20104536797518,25.4424560323881,26.3511151764019,25.8927999505654,56.9912273951,0.231724649765773
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Tennessee","Tennessee",6,"87.5 @ 90",87.5,90,0,"","tennessee",1.47004825704893,59.5218555448332,61.2224799889713,60.3661793556623,88.7411967464943,0.0993934031280911
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Tennessee","Tennessee",6,"90 @ 91",90,91,0,"","tennessee",1.45751348199971,61.749,62.4351,62.0911023408347,90.4986187739901,0.0966322029050861
1860-07-25,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165","Tennessee sixes","Tennessee",6,"91.75 @ 93",91.75,93,0,"","tennessee",1,91.75,93,92.3728856320945,92.3728856320945,0.0649541254334847
1860-09-26,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333","Tennessee sixes","Tennessee",6,"90.5 @ 91",90.5,91,0,"","tennessee",1,90.5,91,90.7496556467296,90.7496556467296,0.066115953358069
1861-05-24,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946","Tennessee sixes","Tennessee",6,"41.5 @ 47.5",41.5,47.5,0,"","tennessee",1,41.5,47.5,44.3987612439807,44.3987612439807,0.135138905498483
1861-10-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397","Tennessee sixes","Tennessee",6,"43 @ 44",43,44,0,"","tennessee",1,43,44,43.4971263418631,43.4971263418631,0.137940146961511
1861-12-28,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558","Tennessee sixes","Tennessee",6,"40.25 @ 45",40.25,45,0,"","tennessee",1,40.25,45,42.5587828773333,42.5587828773333,0.140981475370048
1862-01-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653","Tennessee sixes","Tennessee",6,"42 @ 43.75",42,43.75,0,"","tennessee",1.03434029020972,40.6055921803881,42.297491854571,41.4429089772906,42.8660704987056,0.144777481795204
1862-06-24,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90","Tennessee sixes","Tennessee",6,"58.25 @ 60.5",58.25,60.5,0,"","tennessee",1.08501353108603,53.685966424488,55.7596732820862,54.7129961495667,59.364341148538,0.109663159070983
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Tennessee sixes","Tennessee",6,"65 @ 66",65,66,0,"","tennessee",1.39130491676208,46.7187308956482,47.4374806017351,47.0767340689644,65.4980915752513,0.127451492093958
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Tennessee sixes","Tennessee",6,"60 @ 61",60,61,0,"","tennessee",2.19766016788843,27.3017643385918,27.756793744235,27.5283388819595,60.4979338490167,0.217957212228743
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Compound interest August","US",,"1 @ 1.75",1,1.75,0,"","",1.43369653029585,0.697497677415488,1.2206209354771,0.922702697243267,1.3228756555323,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Compound interest July","US",,"1.25 @ 1.5",1.25,1.5,0,"","",1.43369653029585,0.87187209676936,1.04624651612323,0.955088029319811,1.36930639376292,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Compound interest June","US",,"2 @ 2.5",2,2.5,0,"","",1.43369653029585,1.39499535483098,1.74374419353872,1.55965222084925,2.23606797749979,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Compound interest October","US",,"0.25 @ 0.5",0.25,0.5,0,"","",1.43369653029585,0.174374419353872,0.348748838707744,0.246602668781179,0.353553390593274,
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","US 10-40's","US",,"95.75 @ 96.75",95.75,96.75,0,"","",1.40493406084871,68.1526647180569,68.8644418952689,68.507628914482,96.2487012899395,
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","US 10-40's","US",,"97 @ 98",97,98,0,"","",1.43369653029585,67.6572747093023,68.3547723867178,68.0051293143392,97.4987179402889,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 10-40's","US",,"90.875 @ 91",90.875,91,0,"","",1.47004825704893,61.8176985444197,61.9027297666266,61.8601995453458,90.9374785223342,
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 10-40's coupon","US",,"93.25 @ 93.75",93.25,93.75,1,"","",1.26750801932893,73.5695542576292,73.9640290793859,73.7665279816581,93.4996657748037,
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 10-40's reg","US",,"92.625 @ 93.5",92.625,93.5,1,"","",1.26750801932893,73.0764607304333,73.7667916685076,73.4208148590966,93.0614716195698,
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5 per cent 1860 coupon","US",5,"96",96,96,1,"","",1.26750801932893,75.7391657772912,75.7391657772912,75.7391657772912,96,0.0660160426733819
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5 per cent 1860 reg","US",5,"96",96,96,1,"","",1.26750801932893,75.7391657772912,75.7391657772912,75.7391657772912,96,0.0660160426733819
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 5 per cent 1865","US",5,"98",98,98,1,"","",1.03750931981413,94.4569828226279,94.4569828226279,94.4569828226279,98,0.0529341489701088
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5 per cent 1865 (coupons)","US",5,"101.5",101.5,101.5,1,"","",1.52990306486795,66.3440725957112,66.3440725957112,66.3440725957112,101.5,0.075364682998421
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent 1865 coupon","US",5,"165 @ 170",165,170,1,"","",1.67252238320532,98.6533882337551,101.642884846899,100.136981080917,167.481342244442,0.0499316031502853
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 5 per cent 1871 (coupon)","US",5,"93 @ 94.5",93,94.5,1,"","",1.03750931981413,89.6377490051469,91.0835191503912,90.3577424912124,93.7469999519985,0.0553356011576569
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5 per cent 1871 (coupons)","US",5,"90",90,90,1,"","",1.52990306486795,58.8272564888079,58.8272564888079,58.8272564888079,90,0.0849946147148859
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 5 per cent 1871 (registered)","US",5,"93.5 @ 94.5",93.5,94.5,1,"","",1.03750931981413,90.119672386895,91.0835191503912,90.6003140484554,93.9986702033598,0.055187446671828
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5 per cent 1871 (registered)","US",5,"90 @ 95",90,95,1,"","",1.52990306486795,58.8272564888079,62.0954374048528,60.4392606093092,92.4662100445347,0.0827276831250624
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent 1871 coupon","US",5,"106.5",106.5,106.5,1,"","",1.67252238320532,63.6762778599692,63.6762778599692,63.6762778599692,106.5,0.0785221776152733
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent 1871 registered","US",5,"105.5 @ 106",105.5,106,1,"","",1.67252238320532,63.0783785373404,63.3773281986548,63.2276766835537,105.749704491313,0.0790792934718185
1864-11-26,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510","US 5 per cent 1874","US",5,"95 @ 96",95,96,0,"","",2.22039665532753,42.7851482175767,43.2355181988143,43.0097437146515,95.4986910905066,0.116252727130218
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","US 5 per cent 1874","US",5,"105 @ 110",105,110,0,"","",2.20104536797518,47.7046050607277,49.9762529207623,48.8272199495323,107.470926301023,0.10240189806358
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","US 5 per cent 1874","US",5,"103 @ 104",103,104,0,"","",1.98123643574103,51.9877376278291,52.4924729446042,52.2394956989441,103.498792263485,0.0957130219789059
1865-03-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862","US 5 per cent 1874","US",5,"100 @ 103",100,103,0,"","",1.57374796330355,63.5425762776424,65.4488535659717,64.4886716408394,101.488915650922,0.0775329972347205
1865-04-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940","US 5 per cent 1874","US",5,"100",100,100,0,"","",1.49690032204461,66.8047154024325,66.8047154024325,66.8047154024325,100,0.0748450161022307
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","US 5 per cent 1874","US",5,"98 @ 99",98,99,0,"","",1.40493406084871,69.754163366784,70.4659405439961,70.1091486790418,98.498730956292,0.0713173686203193
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 5 per cent 1874 (coupon)","US",5,"92.75 @ 94",92.75,94,1,"","",1.03750931981413,89.3967873142728,90.6015957686431,89.997175440472,93.3729082764374,0.0555572991655412
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5 per cent 1874 (coupons)","US",5,"95.5 @ 96",95.5,96,1,"","",1.52990306486795,62.4222554964573,62.7490735880618,62.5854512141599,95.7496736286866,0.079890771784813
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 5 per cent 1874 (registered)","US",5,"93 @ 94.5",93,94.5,1,"","",1.03750931981413,89.6377490051469,91.0835191503912,90.3577424912124,93.7469999519985,0.0553356011576569
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent 1874 coupon","US",5,"101 @ 103",101,103,1,"","",1.67252238320532,60.3878315855107,61.5836302307684,60.9827999586769,101.99509792142,0.0819903317556441
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent 1874 registered","US",5,"103",103,103,1,"","",1.67252238320532,61.5836302307684,61.5836302307684,61.5836302307683,103,0.0811904069517147
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5 per cent clean","US",5,"106 @ 107",106,107,1,"","",1.67252238320532,63.3773281986548,63.9752275212836,63.6755760963338,106.498826284612,0.0785230430021642
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","US 5 per cents 1864","US",5,"91.5 @ 92",91.5,92,0,"","",1.45751348199971,62.77815,63.1212,62.9494413142802,91.7496593999128,0.0794288224900535
1864-03-26,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA846","US 5-20's","US",5,"109.75 @ 110",109.75,110,0,"","",1.69620946706644,64.7030936514051,64.8504811084698,64.7767454608519,109.87492889645,0.077188194072235
1864-08-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA237","US 5-20's ","US",5,"108.75 @ 109",108.75,109,0,"","",2.56805553252006,42.3472150905095,42.4445650102578,42.3958621083768,108.874928243375,0.117936037890171
1864-10-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413","US 5-20's ","US",5,"107.75 @ 108",107.75,108,0,"","",2.08739465764225,51.6193713563038,51.7391378791722,51.6792199229051,107.874927578191,0.0967506863969499
1865-03-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862","US 5-20's ","US",5,"111 @ 112",111,112,0,"","",1.57374796330355,70.5322596681831,71.1676854309595,70.8492601852694,111.498878918131,0.0705723671203496
1865-04-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940","US 5-20's ","US",5,"107 @ 108",107,108,0,"","",1.49690032204461,71.4810454806028,72.1490926346271,71.8142922543974,107.498837203014,0.0696240238960767
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 5-20's ","US",5,"100 @ 100",100,100,0,"","",1.47004825704893,68.0249777655237,68.0249777655237,68.0249777655237,100,0.0735024128524462
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","US 5-20's (1862)","US",5,"102.5 @ 104",102.5,104,0,"","",1.45751348199971,70.32525,71.3544,70.8379560588813,103.247275993122,0.0705836288647846
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","US 5-20's (1864)","US",5,"99.75 @ 100",99.75,100,0,"","",1.45751348199971,68.438475,68.61,68.5241838313307,99.8749217771909,0.07296693985159
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5-20's (coupon)","US",5,"104",104,104,1,"","",1.52990306486795,67.9781630537336,67.9781630537336,67.9781630537336,104,0.0735530319648051
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 5-20's (registered)","US",5,"102.5",102.5,102.5,1,"","",1.52990306486795,66.9977087789201,66.9977087789201,66.9977087789202,102.5,0.0746294177984364
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5-20's coupon","US",5,"110 @ 110.25",110,110.25,1,"","",1.67252238320532,65.7689254891701,65.9184003198273,65.8436204882448,110.124929057866,0.0759375010505788
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5-20's of 1862 coupon","US",5,"104.75 @ 105",104.75,105,1,"","",1.26750801932893,82.6424751580339,82.8397125689122,82.7410350918756,104.874925506529,0.0604295074922377
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5-20's of 1862 reg","US",5,"101 @ 101.25",101,101.25,1,"","",1.26750801932893,79.6839139948584,79.8811514057368,79.7824717492821,101.124922744099,0.0626704073008993
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5-20's of 1864 coupon","US",5,"104.75 @ 105",104.75,105,1,"","",1.26750801932893,82.6424751580339,82.8397125689122,82.7410350918756,104.874925506529,0.0604295074922377
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 5-20's of 1865 coupon","US",5,"104.75 @ 104.875",104.75,104.875,1,"","",1.26750801932893,82.6424751580339,82.7410938634731,82.6917698090966,104.812481365532,0.0604655095850902
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 5-20's reg, ex. div.","US",5,"107.25",107.25,107.25,1,"","",1.67252238320532,64.1247023519408,64.1247023519408,64.1247023519409,107.25,0.0779730714781035
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 6 per cent 1848 coupon","US",6,"114",114,114,1,"","",1.26750801932893,89.9402593605333,89.9402593605333,89.9402593605333,114,0.0667109483857333
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 6 per cent 1848 reg","US",6,"114 @ 114.75",114,114.75,1,"","",1.26750801932893,89.9402593605333,90.5319715931684,90.2356304655206,114.37438524425,0.0664925813566807
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 6 per cent 1861 coupon","US",6,"105.625 @ 105.75",105.625,105.75,1,"","",1.26750801932893,83.3328060961082,83.4314248015473,83.3821008688877,105.687481519809,0.0719578894927889
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 6 per cent 1861 reg","US",6,"105.5 @ 106",105.5,106,1,"","",1.26750801932893,83.234187390669,83.6286622124257,83.431191660074,105.749704491313,0.0719155495758225
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 6 per cent 1867","US",6,"101.5",101.5,101.5,1,"","us_6pct_1868_jan",1.03750931981413,97.8304464948646,97.8304464948646,97.8304464948646,101.5,0.0613306001860572
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 6 per cent 1867","US",6,"104 @ 105",104,105,1,"","us_6pct_1868_jan",1.52990306486795,67.9781630537336,68.6317992369426,68.3041992794001,104.498803820905,0.0878423298025477
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 6 per cent 1867","US",6,"130",130,130,1,"","us_6pct_1868_jan",1.67252238320532,77.7269119417465,77.7269119417465,77.7269119417465,130,0.0771933407633225
1864-07-23,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA157","US 6 per cent 1867","US",6,"112",112,112,0,"","us_6pct_1868_jan",2.54877009634558,43.9427628881025,43.9427628881025,43.9427628881025,112,0.13654125516137
1865-04-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940","US 6 per cent 1867","US",6,"120 @ 122",120,122,0,"","us_6pct_1868_jan",1.49690032204461,80.165658482919,81.5017527909677,80.830945064375,120.995867698033,0.0742289972636286
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","US 6 per cent 1867","US",6,"114 @ 116",114,116,0,"","us_6pct_1868_jan",1.43369653029585,79.5147352253656,80.9097305801966,80.2092002468545,114.99565209172,0.0748043862990056
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","US 6 per cent 1867-1868","US",6,"113 @ 115",113,115,0,"","us_6pct_1868_(jan|jul)",1.40493406084871,80.4308210249653,81.8543753793894,81.1394763123967,113.995613950713,0.0739467429750135
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 6 per cent 1868","US",6,"101.625 @ 102",101.625,102,1,"","us_6pct_1868_jul",1.03750931981413,97.9509273403016,98.3123698766127,98.1314821983086,101.81232734792,0.0611424577066402
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 6 per cent 1868","US",6,"104 @ 105",104,105,1,"","us_6pct_1868_jul",1.52990306486795,67.9781630537336,68.6317992369426,68.3041992794001,104.498803820905,0.0878423298025477
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 6 per cent 1868","US",6,"132",132,132,1,"","us_6pct_1868_jul",1.67252238320532,78.9227105870041,78.9227105870041,78.9227105870041,132,0.076023744691151
1865-04-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940","US 6 per cent 1868","US",6,"115 @ 116",115,116,0,"","us_6pct_1868_jul",1.49690032204461,76.8254227127974,77.4934698668217,77.1587232916668,115.498917743847,0.0777617843327898
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","US 6 per cent 1868","US",6,"113 @ 115",113,115,0,"","us_6pct_1868_jul",1.43369653029585,78.8172375479501,80.2122329027811,79.5116759661749,113.995613950713,0.0754606154013464
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US 6 per cent 1868 (coupon)","US",6,"102",102,102,1,"","us_6pct_1868_jul",1.03750931981413,98.3123698766127,98.3123698766127,98.3123698766127,102,0.0610299599890667
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US 6 per cent 1868 (coupon)","US",6,"105 @ 107",105,107,1,"","us_6pct_1868_jul",1.52990306486795,68.6317992369426,69.9390716033605,69.2823521620044,105.995282913911,0.0866021405562282
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 6 per cent 1868 (coupon)","US",6,"127",127,127,1,"","us_6pct_1868_jul",1.67252238320532,75.93321397386,75.93321397386,75.93321397386,127,0.0790168055057633
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","US 6 per cent 188-1884","US",6,"104.75 @ 107",104.75,107,0,"","",1.43369653029585,73.0628817092724,74.6322514834572,73.843397550712,105.869022853713,0.0812530327559684
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","US 6 per cent 1881","US",6,"109.5 @ 110.5",109.5,110.5,0,"","",1.46875277415245,74.5530506747041,75.2339004525553,74.8927018667039,109.998863630494,0.0801146153156414
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","US 6 per cent 1881","US",6,"109 @ 110",109,110,0,"","",1.48876045697976,73.2152707905256,73.8869705225488,73.5503538720243,109.498858441538,0.0815767659043469
1864-03-26,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA846","US 6 per cent 1881","US",6,"112.25",112.25,112.25,0,"","",1.69620946706644,66.1769682220521,66.1769682220521,66.1769682220521,112.25,0.0906659848766028
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 6 per cent 1881","US",6,"115 @ 118",115,118,1,"","",1.67252238320532,68.7584221023142,70.5521200702006,69.6494971410419,116.490342947388,0.086145632722227
1864-07-23,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA157","US 6 per cent 1881","US",6,"102.75 @ 103",102.75,103,0,"","",2.54877009634558,40.3135614888619,40.4116480131657,40.3625749555823,102.874924058295,0.148652557637931
1864-10-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413","US 6 per cent 1881","US",6,"109.5 @ 110.5",109.5,110.5,0,"","",2.08739465764225,52.457737016383,52.9368031078568,52.6967256660221,109.998863630494,0.113859066652953
1864-11-26,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510","US 6 per cent 1881","US",6,"110.5 @ 111",110.5,111,0,"","",2.22039665532753,49.7658829267602,49.991067917379,49.8783483423419,110.749717832598,0.120292676068958
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","US 6 per cent 1881","US",6,"117.5 @ 118",117.5,118,0,"","",2.20104536797518,53.3837247108143,53.6108894968177,53.4971865278914,117.74973460692,0.11215543076965
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","US 6 per cent 1881","US",6,"110.75 @ 112",110.75,112,0,"","",1.98123643574103,55.8994363328357,56.5303554788045,56.2140107709813,111.373246338607,0.106734956600843
